X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2707N: Failed States Index Total - Fund for Peace,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.32904,0.2555464,0.12232001,0.32513,6.0,0.271097
2707N: Failed States Index Total - Fund for Peace,0005: Agricultural land  (% of land area) - WDI,0.32857,0.30856976,0.21634,0.32857,6.2479277,0.14142221
2707N: Failed States Index Total - Fund for Peace,0580: Time to prepare and pay taxes  (hours) - WDI,0.32718,0.2617712,0.10709,0.32718,6.169925,0.25575146
2707N: Failed States Index Total - Fund for Peace,0739: Manufacturing; value added  (constant 2005 US$) - WDI,0.32694,0.23039588,0.04321,0.32694,5.523562,-0.3107155
2707N: Failed States Index Total - Fund for Peace,0798: Forest rents  (% of GDP) - WDI,0.32642,0.17110103,0.07523,0.32642,6.2094536,0.3941053
2707N: Failed States Index Total - Fund for Peace,2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO,0.3253,0.18366332,0.050960004,0.32482,6.169925,-0.3763465
2707N: Failed States Index Total - Fund for Peace,0038: Imports of goods; services and primary income  (BoP; current US$) - WDI,0.32183,0.16179614,0.037960023,0.32183,6.087463,-0.40004233
2707N: Failed States Index Total - Fund for Peace,0944: Secondary education; pupils  (% female) - WDI,0.32084,0.1846326,0.05522999,0.32084,6.0,-0.36906287
2707N: Failed States Index Total - Fund for Peace,2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO,0.32066,0.13602637,0.032100007,0.31968,6.0,-0.42969015
2707N: Failed States Index Total - Fund for Peace,2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO,0.31981,0.15930408,0.02858001,0.31981,6.087463,-0.4006319
2707N: Failed States Index Total - Fund for Peace,2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO,0.31972,0.20372534,0.028609991,0.31972,5.857981,-0.3405799
2707N: Failed States Index Total - Fund for Peace,0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI,0.31876,0.29564428,0.14256,0.31561,6.0,0.15203859
2707N: Failed States Index Total - Fund for Peace,0053: Portfolio Investment; net  (BoP; current US$) - WDI,0.31868,0.3072453,0.18915999,0.31716,6.087463,0.10693297
2707N: Failed States Index Total - Fund for Peace,2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO,0.31865,0.22242898,0.048209995,0.31865,6.129283,-0.31019515
2707N: Failed States Index Total - Fund for Peace,0575: Time required to register property  (days) - WDI,0.31842,0.2652791,0.13268,0.31446,6.169925,0.23052303
2707N: Failed States Index Total - Fund for Peace,2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO,0.31807,0.1382256,0.03035,0.31156,6.129283,-0.42408064
2707N: Failed States Index Total - Fund for Peace,0896: Primary education; pupils - WDI,0.31791,0.30461234,0.06794998,0.31372,6.129283,0.11531536
2707N: Failed States Index Total - Fund for Peace,2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO,0.31763,0.16024601,0.05082999,0.31763,6.129283,-0.3967165
2707N: Failed States Index Total - Fund for Peace,1319: International tourism; receipts  (current US$) - WDI,0.31677,0.18298551,0.03279999,0.31626,6.2094536,-0.3657656
2707N: Failed States Index Total - Fund for Peace,1074: People practicing open defecation; urban  (% of urban population) - WDI,0.31555,0.21227331,0.03526999,0.31555,6.2094536,0.3213669
2707N: Failed States Index Total - Fund for Peace,1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.31509,0.31409937,0.14292,0.31295,6.2479277,0.031474475
2707N: Failed States Index Total - Fund for Peace,2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO,0.31509,0.1982805,0.030530006,0.31509,6.087463,-0.34177405
2707N: Failed States Index Total - Fund for Peace,0376: Fossil fuel energy consumption  (% of total) - WDI,0.31321,0.23583779,0.101500005,0.31321,6.044394,-0.27815863
2707N: Failed States Index Total - Fund for Peace,1375: Commercial service imports  (current US$) - WDI,0.31306,0.1084611,0.03354998,0.30651,6.169925,-0.4523261
2707N: Failed States Index Total - Fund for Peace,0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI,0.31287,0.15586814,0.026989996,0.31207,6.044394,-0.3962346
2707N: Failed States Index Total - Fund for Peace,2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.3124,0.30700812,0.029170007,0.31029,6.129283,-0.07342959
2707N: Failed States Index Total - Fund for Peace,1383: ICT goods exports  (% of total goods exports) - WDI,0.31157,0.24323405,0.05935,0.31063,6.044394,-0.26141143
2707N: Failed States Index Total - Fund for Peace,0010: Permanent cropland  (% of land area) - WDI,0.31111,0.29208633,0.14015,0.31111,6.2479277,0.13792628
2707N: Failed States Index Total - Fund for Peace,0036: Service imports  (BoP; current US$) - WDI,0.31108,0.11262478,0.034710005,0.30453,6.169925,-0.44548315
2707N: Failed States Index Total - Fund for Peace,0689: Final consumption expenditure  (constant 2005 US$) - WDI,0.31022,0.24075532,0.06899001,0.30699,6.044394,-0.26356152
2707N: Failed States Index Total - Fund for Peace,0927: Primary education; teachers - WDI,0.31005,0.30754495,0.12597,0.30505,5.9541965,0.05005075
2707N: Failed States Index Total - Fund for Peace,1101: Health expenditure; public  (% of total health expenditure) - WDI,0.30988,-0.0055160224,0.03707999,0.30988,6.2479277,-0.5616013
2707N: Failed States Index Total - Fund for Peace,0756: Services; etc.; value added  (constant 2005 US$) - WDI,0.30955,0.2371338,0.035630003,0.30955,5.9068904,-0.26910254
2707N: Failed States Index Total - Fund for Peace,0779: Adjusted net national income  (constant 2005 US$) - WDI,0.30939,0.23635325,0.045269996,0.30321,5.97728,-0.27025312
2707N: Failed States Index Total - Fund for Peace,0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI,0.30938,0.23746338,0.06965999,0.30762,6.044394,-0.2681727
2707N: Failed States Index Total - Fund for Peace,0722: Imports of goods and services  (constant 2005 US$) - WDI,0.30912,0.17126055,0.030110002,0.30912,6.0,-0.3712943
2707N: Failed States Index Total - Fund for Peace,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,0.30897,0.2626101,0.13803999,0.30897,6.0,0.21531346
2707N: Failed States Index Total - Fund for Peace,0654: Armed forces personnel; total - WDI,0.30823,0.29580823,0.15923001,0.30823,6.169925,0.11145303
2707N: Failed States Index Total - Fund for Peace,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI,0.30733,0.11937775,0.04991001,0.30485,6.087463,-0.43353462
2707N: Failed States Index Total - Fund for Peace,1321: International tourism; receipts for passenger transport items  (current US$) - WDI,0.30646,0.16839616,0.035579994,0.30646,6.0,-0.37156942
2707N: Failed States Index Total - Fund for Peace,0674: Household final consumption expenditure  (constant 2005 US$) - WDI,0.30534,0.2429293,0.07029,0.29888,6.044394,-0.24982132
2707N: Failed States Index Total - Fund for Peace,1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,0.3052,0.28373888,0.13326001,0.3032,6.2479277,0.14649613
2707N: Failed States Index Total - Fund for Peace,0068: Exports of goods; services and primary income  (BoP; current US$) - WDI,0.30487,0.1415043,0.026089996,0.30487,6.129283,-0.40418524
2707N: Failed States Index Total - Fund for Peace,1900: Fixed-broadband subscriptions - ITU,0.3048,0.28362295,0.047370017,0.3048,6.169925,-0.14552334
2707N: Failed States Index Total - Fund for Peace,2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO,0.3048,0.08851655,0.05206999,0.3048,6.044394,-0.46506286
2707N: Failed States Index Total - Fund for Peace,0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI,0.30404,0.14935113,0.05065,0.30404,5.9541965,-0.39330506
2707N: Failed States Index Total - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.30399,0.095663175,0.032759994,0.30092,6.087463,-0.45642835
2707N: Failed States Index Total - Fund for Peace,0639: Fixed broadband subscriptions - WDI,0.30398,0.28245032,0.04681,0.3034,6.2094536,-0.14672998
2707N: Failed States Index Total - Fund for Peace,1232: Labor force; total - WDI,0.3036,0.30201384,0.15748002,0.29986,6.2479277,0.039826613
2707N: Failed States Index Total - Fund for Peace,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,0.30295,0.30219266,0.12956,0.30295,6.2094536,0.027519936
2707N: Failed States Index Total - Fund for Peace,1324: International tourism; expenditures for travel items  (current US$) - WDI,0.30187,0.15331322,0.02967,0.30187,5.321928,-0.38543063
2707N: Failed States Index Total - Fund for Peace,0033: Imports of goods and services  (BoP; current US$) - WDI,0.30145,0.16067544,0.027180016,0.30145,5.5849624,-0.37519938
2707N: Failed States Index Total - Fund for Peace,0569: Cost to import  (US$ per container) - WDI,0.30078,0.11763868,0.08060999,0.30078,6.2094536,0.42795014
2707N: Failed States Index Total - Fund for Peace,0829: GNI; PPP  (constant 2011 international $) - WDI,0.3004,0.27596813,0.066139996,0.29681,6.087463,-0.15630692
2707N: Failed States Index Total - Fund for Peace,0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI,0.30025,0.11297445,0.03779,0.30025,5.9541965,-0.43275344
2707N: Failed States Index Total - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.29919,0.09317997,0.06345001,0.29919,6.087463,-0.4538833
2707N: Failed States Index Total - Fund for Peace,2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.29871,0.18131277,0.03294,0.29871,6.087463,-0.34263277
2707N: Failed States Index Total - Fund for Peace,2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO,0.29813,0.24421197,0.04396999,0.29813,6.129283,-0.23220256
2707N: Failed States Index Total - Fund for Peace,2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO,0.29802,0.12395601,0.04516001,0.29802,5.9541965,-0.41720977
2707N: Failed States Index Total - Fund for Peace,0797: Gross value added at factor cost  (constant LCU) - WDI,0.29728,0.29668176,0.12088001,0.29352,6.087463,0.024459217
2707N: Failed States Index Total - Fund for Peace,2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO,0.29693,0.18029511,0.04360999,0.29693,6.044394,-0.3415185
2707N: Failed States Index Total - Fund for Peace,0320: Net ODA received  (% of GNI) - WDI,0.29683,0.22089052,0.111990005,0.29683,5.9541965,0.2755712
2707N: Failed States Index Total - Fund for Peace,0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI,0.2968,0.2112391,0.045600012,0.2968,6.129283,-0.29250795
2707N: Failed States Index Total - Fund for Peace,1361: Merchandise imports  (current US$) - WDI,0.29544,0.16773868,0.025999993,0.29544,6.129283,-0.3573532
2707N: Failed States Index Total - Fund for Peace,0055: Net secondary income  (BoP; current US$) - WDI,0.29538,0.16682176,0.036709994,0.29427,6.169925,0.3585502
2707N: Failed States Index Total - Fund for Peace,0802: GDP  (constant 2005 US$) - WDI,0.29483,0.21913883,0.04886,0.29214,6.2479277,-0.2751203
2707N: Failed States Index Total - Fund for Peace,0063: Exports of goods and services  (BoP; current US$) - WDI,0.29365,0.14774416,0.027449995,0.29365,6.129283,-0.38197622
2707N: Failed States Index Total - Fund for Peace,0551: Cost to export  (US$ per container) - WDI,0.29331,0.13575852,0.09799999,0.29331,6.2094536,0.39692754
2707N: Failed States Index Total - Fund for Peace,0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,0.29196,0.22854173,0.052489996,0.29196,5.807355,-0.25182986
2707N: Failed States Index Total - Fund for Peace,1325: International tourism; expenditures  (current US$) - WDI,0.29182,0.14145155,0.037659988,0.29182,5.857981,-0.3877737
2707N: Failed States Index Total - Fund for Peace,0691: Gross national expenditure deflator  (base year varies by country) - WDI,0.29148,0.26169616,0.06763001,0.29148,6.087463,0.17258
2707N: Failed States Index Total - Fund for Peace,0587: Total tax rate  (% of commercial profits) - WDI,0.29124,0.2486155,0.18023,0.29124,6.169925,0.206457
2707N: Failed States Index Total - Fund for Peace,1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI,0.29064,0.20088848,0.115339994,0.28721,6.129283,0.29958555
2707N: Failed States Index Total - Fund for Peace,0594: Scientific and technical journal articles - WDI,0.29062,0.23430893,0.052570015,0.29062,5.321928,-0.23729953
2707N: Failed States Index Total - Fund for Peace,2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO,0.29058,0.1628252,0.025240004,0.29058,6.169925,-0.35742804
2707N: Failed States Index Total - Fund for Peace,0035: Goods imports  (BoP; current US$) - WDI,0.29035,0.16754831,0.019269988,0.29035,6.129283,-0.3504307
2707N: Failed States Index Total - Fund for Peace,1897: Fixed-telephone subscriptions - ITU,0.28915,0.2808981,0.07658,0.28547,6.2479277,-0.09084
2707N: Failed States Index Total - Fund for Peace,2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO,0.28867,0.08665654,0.041020006,0.28655,6.169925,-0.44945908
2707N: Failed States Index Total - Fund for Peace,2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO,0.28859,0.16677389,0.025359988,0.28859,6.044394,-0.34902167
2707N: Failed States Index Total - Fund for Peace,0720: Imports of goods and services  (current US$) - WDI,0.28851,0.14540339,0.01719001,0.28851,6.129283,-0.37829435
2707N: Failed States Index Total - Fund for Peace,0008: Arable land  (% of land area) - WDI,0.28844,0.28484914,0.14619999,0.28844,6.2479277,-0.05992374
2707N: Failed States Index Total - Fund for Peace,0707: Gross fixed capital formation  (constant 2005 US$) - WDI,0.28818,0.23558562,0.028109998,0.28818,6.0,-0.22933465
2707N: Failed States Index Total - Fund for Peace,2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO,0.28816,0.091548696,0.037970006,0.28816,6.2094536,-0.44340873
2707N: Failed States Index Total - Fund for Peace,0697: Exports of goods and services  (current US$) - WDI,0.28812,0.1388328,0.030870005,0.28566,6.2094536,-0.38637704
2707N: Failed States Index Total - Fund for Peace,2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO,0.28769,0.08831307,0.041530013,0.28769,6.129283,-0.44651645
2707N: Failed States Index Total - Fund for Peace,0737: Manufacturing; value added  (current US$) - WDI,0.28719,0.25222707,0.028469995,0.28719,6.129283,-0.18698375
2707N: Failed States Index Total - Fund for Peace,0741: Manufacturing; value added  (constant LCU) - WDI,0.28719,0.28624874,0.13678999,0.28719,6.129283,0.030679502
2707N: Failed States Index Total - Fund for Peace,0485: Lending interest rate  (%) - WDI,0.28651,0.08110078,0.032279998,0.28651,5.9541965,0.45322093
2707N: Failed States Index Total - Fund for Peace,0747: Industry; value added  (constant LCU) - WDI,0.28626,0.28413895,0.14613001,0.28329,6.169925,0.04605495
2707N: Failed States Index Total - Fund for Peace,2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO,0.28558,0.13232407,0.032510012,0.28558,5.9541965,-0.39147916
2707N: Failed States Index Total - Fund for Peace,0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,0.28526,0.16462931,0.053330004,0.28526,6.169925,0.34731928
2707N: Failed States Index Total - Fund for Peace,1371: Merchandise imports by the reporting economy  (current US$) - WDI,0.2852,0.15968598,0.024350002,0.2852,6.087463,-0.35427958
2707N: Failed States Index Total - Fund for Peace,2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO,0.28496,0.14976299,0.046269998,0.28496,5.9068904,-0.36769146
2707N: Failed States Index Total - Fund for Peace,2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO,0.28459,0.1311162,0.03846,0.28459,5.9541965,-0.39175734
2707N: Failed States Index Total - Fund for Peace,2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,0.28454,0.14866303,0.033899993,0.28454,6.129283,-0.36861494
2707N: Failed States Index Total - Fund for Peace,1317: International tourism; number of arrivals - WDI,0.28428,0.17030242,0.038379997,0.28428,6.169925,-0.33760566
2707N: Failed States Index Total - Fund for Peace,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,0.28426,0.19551677,0.04582998,0.28426,6.087463,-0.29789802
2707N: Failed States Index Total - Fund for Peace,1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI,0.28407,0.007880211,0.05629,0.28407,6.2479277,0.5255376
2707N: Failed States Index Total - Fund for Peace,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.2835,0.25151786,0.042509988,0.2835,6.129283,-0.17883545
2707N: Failed States Index Total - Fund for Peace,0727: External balance on goods and services  (current LCU) - WDI,0.28304,0.28174597,0.100399986,0.28022,6.2094536,0.035972457
2707N: Failed States Index Total - Fund for Peace,0899: School enrollment; primary  (% gross) - WDI,0.28302,0.28079945,0.14017999,0.28302,6.087463,-0.047122743
2707N: Failed States Index Total - Fund for Peace,0371: Energy imports; net  (% of energy use) - WDI,0.28208,0.26177135,0.059839994,0.27808,6.044394,-0.14250842
2707N: Failed States Index Total - Fund for Peace,0637: Fixed telephone subscriptions - WDI,0.28096,0.27240998,0.07048999,0.28096,6.2479277,-0.092466384
2707N: Failed States Index Total - Fund for Peace,0818: Gross domestic savings  (current LCU) - WDI,0.28001,0.27665582,0.15578002,0.28001,6.169925,0.05791539
2707N: Failed States Index Total - Fund for Peace,0732: Agriculture; value added  (current LCU) - WDI,0.27985,0.27535477,0.038140006,0.27985,6.169925,0.06704648
2707N: Failed States Index Total - Fund for Peace,0745: Industry; value added  (constant 2005 US$) - WDI,0.27903,0.2254936,0.058,0.27903,6.087463,-0.23137935
2707N: Failed States Index Total - Fund for Peace,0760: Adjusted savings: education expenditure  (current US$) - WDI,0.27765,0.19356963,0.021179989,0.27765,6.044394,-0.28996617
2707N: Failed States Index Total - Fund for Peace,0827: GNI  (constant LCU) - WDI,0.27759,0.27571127,0.12998001,0.27359,6.087463,0.0433445
2707N: Failed States Index Total - Fund for Peace,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.27672,0.19298856,0.039670005,0.27672,6.044394,-0.28936383
2707N: Failed States Index Total - Fund for Peace,0694: Gross national expenditure  (constant 2005 US$) - WDI,0.27651,0.20679109,0.050150007,0.275,6.044394,-0.2640434
2707N: Failed States Index Total - Fund for Peace,0794: Gross value added at factor cost  (current US$) - WDI,0.27634,0.19191805,0.04053001,0.27634,6.044394,-0.29055458
2707N: Failed States Index Total - Fund for Peace,2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,0.27559,0.08643441,0.035600007,0.27559,6.087463,-0.43492022
2707N: Failed States Index Total - Fund for Peace,0065: Goods exports  (BoP; current US$) - WDI,0.27434,0.1549438,0.03983,0.27434,6.044394,-0.34553757
2707N: Failed States Index Total - Fund for Peace,2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO,0.27408,0.1517072,0.033399984,0.27408,6.044394,-0.34981826
2707N: Failed States Index Total - Fund for Peace,0433: Population in the largest city  (% of urban population) - WDI,0.27295,0.23969659,0.1224,0.26865,6.087463,0.18235515
2707N: Failed States Index Total - Fund for Peace,0676: Household final consumption expenditure  (constant LCU) - WDI,0.2726,0.26981694,0.107429996,0.26924,6.087463,0.05275473
2707N: Failed States Index Total - Fund for Peace,1404: High-technology exports  (% of manufactured exports) - WDI,0.27221,0.15864438,0.034789994,0.2715,6.044394,-0.33699498
2707N: Failed States Index Total - Fund for Peace,0900: School enrollment; primary; female  (% gross) - WDI,0.27147,0.25288564,0.076610014,0.2688,6.087463,-0.13632451
2707N: Failed States Index Total - Fund for Peace,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,0.27133,0.23538706,0.07918,0.26889,6.2479277,-0.18958624
2707N: Failed States Index Total - Fund for Peace,1305: Population; female  (% of total) - WDI,0.27111,0.27096394,0.11580999,0.27111,6.2479277,0.0120851975
2707N: Failed States Index Total - Fund for Peace,0044: Personal remittances; paid  (current US$) - WDI,0.2707,0.17043337,0.025859997,0.26759,6.129283,-0.31664908
2707N: Failed States Index Total - Fund for Peace,2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO,0.27049,0.17084497,0.026020005,0.27049,6.087463,-0.315666
2707N: Failed States Index Total - Fund for Peace,0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,0.27046,0.1279667,0.04110001,0.26731,6.0,0.37748286
2707N: Failed States Index Total - Fund for Peace,2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO,0.27011,0.14425114,0.033049986,0.27011,6.044394,-0.35476595
2707N: Failed States Index Total - Fund for Peace,1388: Merchandise exports  (current US$) - WDI,0.27007,0.14421971,0.033179983,0.27007,6.044394,-0.35475382
2707N: Failed States Index Total - Fund for Peace,0804: GDP  (constant LCU) - WDI,0.26989,0.26868862,0.11657001,0.26684,6.2479277,0.034661252
2707N: Failed States Index Total - Fund for Peace,0758: Services; etc.; value added  (constant LCU) - WDI,0.26921,0.26812604,0.11974001,0.26516,6.169925,0.032923687
2707N: Failed States Index Total - Fund for Peace,0716: Gross capital formation  (constant 2005 US$) - WDI,0.26869,0.21775445,0.03373,0.26845,6.044394,-0.22568904
2707N: Failed States Index Total - Fund for Peace,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.26861,0.24592027,0.09418002,0.26861,5.9068904,-0.15063109
2707N: Failed States Index Total - Fund for Peace,1398: Merchandise exports by the reporting economy  (current US$) - WDI,0.26741,0.14557648,0.02899,0.26741,6.2094536,-0.34904662
2707N: Failed States Index Total - Fund for Peace,0432: Population in largest city - WDI,0.26735,0.26483357,0.060249984,0.26378,6.087463,-0.050163884
2707N: Failed States Index Total - Fund for Peace,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,0.26727,0.1909821,0.047120005,0.26496,6.2094536,0.27620265
2707N: Failed States Index Total - Fund for Peace,0816: Total natural resources rents  (% of GDP) - WDI,0.26706,0.1730594,0.028760016,0.26706,6.2094536,0.30659518
2707N: Failed States Index Total - Fund for Peace,0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI,0.26697,0.17788498,0.04128,0.26697,6.169925,0.29847115
2707N: Failed States Index Total - Fund for Peace,0754: Services; etc.; value added  (current US$) - WDI,0.26674,0.19637397,0.049140006,0.26655,6.169925,-0.26526594
2707N: Failed States Index Total - Fund for Peace,0042: Foreign direct investment; net outflows  (% of GDP) - WDI,0.26596,0.23465624,0.04095,0.26306,6.169925,-0.17692868
2707N: Failed States Index Total - Fund for Peace,0821: Gross domestic income  (constant LCU) - WDI,0.26586,0.26357162,0.11545999,0.26586,6.087463,0.04783688
2707N: Failed States Index Total - Fund for Peace,2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO,0.26517,0.17558375,0.0325,0.26517,6.129283,-0.29930964
2707N: Failed States Index Total - Fund for Peace,0664: General government final consumption expenditure  (constant LCU) - WDI,0.26407,0.26307636,0.09925,0.2603,6.087463,0.031522132
2707N: Failed States Index Total - Fund for Peace,1376: Transport services  (% of commercial service imports) - WDI,0.26133,0.01792705,0.049999997,0.26133,6.129283,0.49335885
2707N: Failed States Index Total - Fund for Peace,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.26088,0.24524385,0.108069986,0.26088,6.2094536,0.12504457
2707N: Failed States Index Total - Fund for Peace,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.26008,0.106392354,0.04945001,0.25911,6.169925,0.39203018
2707N: Failed States Index Total - Fund for Peace,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,0.25992,0.10952929,0.02391,0.25726,6.169925,-0.38780242
2707N: Failed States Index Total - Fund for Peace,1231: Labor force; female  (% of total labor force) - WDI,0.25991,0.24088974,0.12760998,0.25655,6.2479277,-0.13791388
2707N: Failed States Index Total - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.25943,0.24971741,0.049099997,0.25943,6.0,-0.09855242
2707N: Failed States Index Total - Fund for Peace,0375: Alternative and nuclear energy  (% of total energy use) - WDI,0.25922,0.1306087,0.07045001,0.25597,6.044394,-0.3586242
2707N: Failed States Index Total - Fund for Peace,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.25906,0.24940617,0.043979988,0.25833,6.044394,-0.0982539
2707N: Failed States Index Total - Fund for Peace,0578: Time required to start a business  (days) - WDI,0.25879,0.2162412,0.07431999,0.25879,6.169925,0.20627357
2707N: Failed States Index Total - Fund for Peace,0628: Air transport; freight  (million ton-km) - WDI,0.25877,0.1644423,0.054629996,0.25877,6.0,-0.30712813
2707N: Failed States Index Total - Fund for Peace,0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,0.25875,0.2559378,0.084979996,0.25875,6.044394,0.053029887
2707N: Failed States Index Total - Fund for Peace,0660: General government final consumption expenditure  (current US$) - WDI,0.25836,0.16846552,0.026630014,0.25836,6.087463,-0.29982406
2707N: Failed States Index Total - Fund for Peace,1385: Manufactures exports  (% of merchandise exports) - WDI,0.25786,0.09848505,0.058310002,0.25446,6.087463,-0.39921793
2707N: Failed States Index Total - Fund for Peace,0007: Arable land  (hectares per person) - WDI,0.25713,0.2394744,0.13696,0.25713,6.2479277,-0.13287434
2707N: Failed States Index Total - Fund for Peace,0056: Net capital account  (BoP; current US$) - WDI,0.25688,0.25431052,0.049490005,0.25688,6.044394,0.050689783
2707N: Failed States Index Total - Fund for Peace,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,0.25554,0.15818289,0.035469994,0.25554,5.807355,-0.31202102
2707N: Failed States Index Total - Fund for Peace,0778: Adjusted net national income  (current US$) - WDI,0.25503,0.18705934,0.023299992,0.25503,6.169925,-0.26071185
2707N: Failed States Index Total - Fund for Peace,1314: Urban population - WDI,0.25458,0.25455928,0.11110999,0.25458,6.2479277,-0.0045511164
2707N: Failed States Index Total - Fund for Peace,0039: Transport services  (% of service imports; BoP) - WDI,0.25427,0.055612892,0.05506,0.25427,6.129283,0.44570965
2707N: Failed States Index Total - Fund for Peace,0817: Gross domestic savings  (current US$) - WDI,0.25422,0.21631868,0.02516,0.25422,5.807355,-0.19468264
2707N: Failed States Index Total - Fund for Peace,0846: Net taxes on products  (constant LCU) - WDI,0.25422,0.2526987,0.10384001,0.2503,6.044394,-0.039004073
2707N: Failed States Index Total - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.25396,0.25350985,0.113869995,0.25396,6.2094536,0.021217
2707N: Failed States Index Total - Fund for Peace,0696: Gross national expenditure  (% of GDP) - WDI,0.25382,0.14944111,0.05539,0.25382,6.169925,0.32307723
2707N: Failed States Index Total - Fund for Peace,0655: Armed forces personnel  (% of total labor force) - WDI,0.25373,0.2356,0.1234,0.25373,6.169925,0.13464771
2707N: Failed States Index Total - Fund for Peace,0667: Household final consumption expenditure; etc.  (current LCU) - WDI,0.25339,0.2500486,0.10189001,0.2503,6.169925,0.05780479
2707N: Failed States Index Total - Fund for Peace,0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,0.25339,0.22976962,0.0703,0.25015,6.087463,-0.1536893
2707N: Failed States Index Total - Fund for Peace,0690: Final consumption expenditure  (constant LCU) - WDI,0.25311,0.25080708,0.093519986,0.25311,6.087463,0.047988687
2707N: Failed States Index Total - Fund for Peace,0901: School enrollment; primary; male  (% gross) - WDI,0.25306,0.25009635,0.10861002,0.2502,6.087463,0.0544395
2707N: Failed States Index Total - Fund for Peace,0709: Gross fixed capital formation  (constant LCU) - WDI,0.2524,0.24997583,0.10302001,0.24923,6.087463,0.049235985
2707N: Failed States Index Total - Fund for Peace,2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,0.2514,0.2468814,0.032430008,0.25042,6.129283,-0.067220554
