Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-4.6735884632708453,0.3680000305175781,[-3.89749222 -9.34689819 -3.59789691 -2.68441607 -3.84123893]
1961,-3.4400058222112042,0.31799983978271484,[-2.87917541 -5.17453336 -3.04731125 -3.02596322 -3.07304586]
1962,-3.6629541781671557,0.44700002670288086,[-3.1831654  -6.27797681 -3.18258876 -2.66283859 -3.00820133]
1963,-3.4753345279478935,0.42600011825561523,[-2.98398483 -3.9789778  -3.5925444  -3.19846994 -3.62269568]
1964,-5.3556705040590504,0.3059999942779541,[ -3.91376665  -4.13460414  -3.96475586 -10.48972337  -4.2755025 ]
1965,-3.3824734235609726,0.3169999122619629,[-2.75795782 -3.57312964 -3.62542524 -3.23931379 -3.71654062]
1966,-3.6690377588363985,0.6029999256134033,[-3.11220681 -3.07030254 -3.28495953 -5.75581731 -3.12190261]
1967,-3.5689979857512184,0.5100002288818359,[-3.04002905 -2.63227783 -3.58138193 -5.84449805 -2.74680308]
1968,-3.874330169383021,0.3190000057220459,[-2.71695403 -5.86852404 -3.28756482 -3.9224427  -3.57616526]
1969,-4.2968326568954698,0.307999849319458,[-4.07831419 -6.7881949  -2.88667963 -4.11504645 -3.61592811]
1970,-3.0812498564628328,0.5429999828338623,[-3.11087781 -2.99230126 -2.85508854 -3.31117503 -3.13680664]
1971,-4.1239983763137564,0.564000129699707,[-4.14903068 -3.98133592 -3.99676119 -4.16042327 -4.33244083]
1972,-4.1870691050822462,0.6919999122619629,[-2.98430052 -3.55208919 -5.10460894 -5.03540736 -4.25893951]
1973,-3.7937524526143789,0.6180000305175781,[-3.3348089  -3.56827978 -4.5994698  -3.9027953  -3.56340849]
1974,-4.7780708996162007,0.5910000801086426,[-4.10844679 -6.28975128 -4.61454532 -4.42117949 -4.45643162]
1975,-4.3089080625618728,0.5379998683929443,[-4.11788304 -4.19211419 -5.24053435 -3.74787942 -4.24612931]
1976,-3.5433000580613863,0.8650000095367432,[-3.65579076 -3.7122561  -3.36720967 -2.65866838 -4.32257538]
1977,-4.245885150317136,0.5929999351501465,[-4.07712337 -4.45848053 -3.88359412 -4.2964027  -4.51382503]
