Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8563249191271916,1.1019999980926514,[-2.2197988  -1.35683322 -2.65585115 -1.65060045 -1.39854097]
2005,-1.8134919369866851,1.36899995803833,[-2.17704806 -1.88877918 -1.56416763 -1.67074713 -1.76671768]
2006,-1.7168102106622434,1.4170000553131104,[-1.8919705  -1.70148524 -1.63475713 -1.64698231 -1.70885588]
2007,-1.6732140036631233,1.4890000820159912,[-1.84288597 -1.78057944 -1.54695958 -1.62694068 -1.56870436]
2008,-1.7080526405824183,1.5469999313354492,[-1.87138649 -1.93241368 -1.48661473 -1.72438223 -1.52546607]
2009,-1.6981266407085644,1.50600004196167,[-1.81662052 -1.9132552  -1.50491257 -1.65178851 -1.60405641]
2010,-1.828070908385953,1.6549999713897705,[-1.97066729 -1.96135742 -1.57120939 -1.86027745 -1.77684299]
2011,-1.8251729068637796,1.625999927520752,[-1.97215763 -1.99777585 -1.51136989 -1.93370761 -1.71085355]
2012,-1.8900692808188144,1.505000114440918,[-1.99998067 -1.91095039 -1.59874967 -2.02024716 -1.92041851]
2013,-1.9161692265859067,1.4789998531341553,[-1.90237885 -2.07634999 -1.68474454 -2.06469188 -1.85268087]
2014,-2.0278087697595106,1.2650001049041748,[-2.06786265 -2.05512119 -1.89573462 -2.06460999 -2.0557154 ]
