Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8557607682172894,1.0570001602172852,[-2.20340909 -1.41362319 -2.69025641 -1.62       -1.35151515]
2005,-1.8176846122385961,1.426999807357788,[-2.18365817 -1.89310345 -1.57310345 -1.67648903 -1.76206897]
2006,-1.717759761762029,1.383000135421753,[-1.89333333 -1.70428571 -1.63559322 -1.6474092  -1.70817734]
2007,-1.6836870770387502,1.435999870300293,[-1.86703704 -1.80022676 -1.54738916 -1.62939467 -1.57438776]
2008,-1.7095567424307898,1.4010000228881836,[-1.87413793 -1.93457143 -1.48742857 -1.72466165 -1.52698413]
2009,-1.7045989283804577,1.4449999332427979,[-1.8225876  -1.91323308 -1.51563342 -1.66307692 -1.60846361]
2010,-1.8326879227053141,1.6510000228881836,[-1.97222222 -1.97028986 -1.57254658 -1.86266667 -1.78571429]
2011,-1.8262947845804987,1.430999994277954,[-1.97222222 -2.         -1.51142857 -1.93591837 -1.71190476]
2012,-1.8901008213655832,1.7720000743865967,[-2.         -1.91098765 -1.59876543 -2.02034286 -1.92040816]
2013,-1.9164824721761033,1.437999963760376,[-1.90238095 -2.07635659 -1.68550136 -2.06534954 -1.85282392]
2014,-2.0293590756127342,1.2620000839233398,[-2.07094017 -2.05555556 -1.89571429 -2.06515679 -2.05942857]
