Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-10.173035939587747,0.9259998798370361,[-10.59739511 -10.30692489 -10.0370869  -11.2504217   -8.6733511 ]
1998,-4.6421533304206504,0.9579999446868896,[-5.10958187 -5.1066338  -4.5240468  -3.65917686 -4.81132732]
1999,-3.6130078202693516,0.9570000171661377,[-4.82469348 -3.42400286 -2.41593056 -3.99214807 -3.40826413]
2000,-4.5717408440451868,1.1710000038146973,[-5.55871719 -4.13131124 -5.12737415 -4.89058152 -3.15072013]
2001,-3.7814643877863894,1.0169999599456787,[-4.75740001 -4.27559412 -3.81183399 -3.61858291 -2.44391091]
2002,-5.0268113718448815,1.0399999618530273,[-4.80347013 -4.99740458 -4.75576986 -5.89823397 -4.67917833]
2003,-3.963101451962487,1.1140000820159912,[-5.03970324 -3.47833549 -3.43312225 -3.37499761 -4.48934867]
2004,-2.9724872271717353,1.192000150680542,[-3.12729776 -3.26449513 -3.1059815  -2.72926037 -2.63540138]
2005,-3.2999244941631209,1.441999912261963,[-3.49573557 -3.29847789 -3.47353356 -3.03892006 -3.19295539]
2006,-4.0027622829888081,1.4449999332427979,[-3.72611865 -3.57252316 -4.37196609 -3.45479377 -4.88840975]
2007,-3.1550948537599162,1.4620001316070557,[-3.59657778 -3.09546706 -2.4625467  -3.39590655 -3.22497619]
2008,-3.1187699318089241,1.503999948501587,[-3.43478602 -3.15900946 -3.11134117 -3.60045667 -2.28825633]
2009,-2.6448522225086686,1.5950000286102295,[-3.04991801 -2.45228116 -2.80019456 -2.95226957 -1.96959782]
2010,-3.4786358411228719,1.9809999465942383,[-3.97012041 -3.25235349 -2.83635976 -3.73004984 -3.60429571]
2011,-3.3793015156151314,1.7950000762939453,[-3.57471926 -3.35512508 -3.04555987 -2.98138516 -3.93971821]
2012,-2.7558658044591273,1.6529998779296875,[-2.03105398 -2.95547675 -2.91227441 -2.53953844 -3.34098544]
2013,-2.5364918041468267,1.6370000839233398,[-2.66605694 -2.4866671  -1.91541291 -2.67982466 -2.93449742]
2014,-2.4649596021089706,1.378000020980835,[-2.44274914 -2.7597102  -2.2898308  -2.58699341 -2.24551447]
