Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-115.34233301738477,0.2589998245239258,[-132.85402679 -117.83148155 -110.88142466 -117.26487471  -97.87985737]
1961,-171.79537479867025,0.3280000686645508,[-217.76289703 -134.66676094 -141.17487383 -186.4222459  -178.95009629]
1962,-188.80768087971825,0.30500006675720215,[-234.07991004 -137.61386083 -156.79105547 -204.80781564 -210.74576242]
1963,-221.88124038634123,0.2799999713897705,[-260.0531852  -149.89676441 -203.54681128 -253.46955689 -242.43988415]
1964,-277.19905014346745,0.29200005531311035,[-295.09713428 -179.1199582  -372.06142764 -297.35015161 -242.36657899]
1965,-204.29316247618792,0.2999999523162842,[-172.6720282  -135.66064495 -308.48816784 -236.83806377 -167.80690762]
1966,-336.34817887507779,0.2990000247955322,[-387.14312009 -228.88858796 -449.70458849 -307.8207216  -308.18387624]
1967,-325.99460257913739,0.3039999008178711,[-360.74310736 -222.81537117 -377.00852701 -339.9078557  -329.49815166]
1968,-329.92307020531456,0.30900001525878906,[-370.27297168 -234.10385905 -369.24891567 -324.19886163 -351.790743  ]
1969,-559.29337524363268,0.3299999237060547,[-439.69428237 -365.68456809 -942.27656933 -567.67923931 -481.13221711]
1970,-481.87530676740181,0.5590000152587891,[-380.68906984 -298.93582085 -950.36089295 -460.53903418 -318.85171602]
1971,-621.09380533961246,0.5260000228881836,[ -473.2344686   -409.81058177 -1211.04780417  -443.2690501   -568.10712207]
1972,-763.37663844883525,0.5710000991821289,[ -609.14634154  -529.96097139 -1466.51741897  -579.81749414  -631.4409662 ]
1973,-1065.7922774705194,0.5179998874664307,[-1058.28487405  -685.75538494 -1886.04042507  -973.76834256  -725.11236073]
1974,-1286.4939570949259,0.5550000667572021,[-1509.99871699  -896.5305615  -2305.67120921  -864.23889428  -856.03040349]
1975,-1406.3111174297715,0.5410001277923584,[-1605.9257686  -1097.07797646 -2351.39462327 -1148.19342734  -828.96379148]
1976,-1498.3786195970458,0.5669999122619629,[-1666.17646407 -1238.59200112 -2625.45049582 -1116.12725372  -845.54688326]
1977,-1825.1060315364375,0.5550000667572021,[-2002.99413258 -1700.68730925 -2883.66574497 -1486.75402611 -1051.42894477]
1978,-2096.7208971145783,0.5590000152587891,[-2709.39733486 -1444.23946726 -3434.56395414 -1734.98790351 -1160.41582579]
1979,-2289.3852002481044,0.6509997844696045,[-3067.17021064 -1708.79593841 -3612.72196703 -1473.39961319 -1584.83827197]
1980,-2148.4539234918052,0.8440001010894775,[-2377.25692413 -2992.2723666  -3129.50589514 -1069.26521339 -1173.96921819]
1981,-1891.9949452132848,0.6559998989105225,[-2381.315691   -1189.41065709 -3115.96729195 -1599.14621336 -1174.13487267]
1982,-1812.7114285501957,0.6720001697540283,[-2080.21479617 -1644.75551373 -2539.156041   -1788.4437013  -1010.98709056]
1983,-1614.6352317384744,0.6759998798370361,[-1807.94141461 -1596.06032402 -2338.48822167 -1336.73570019  -993.95049821]
1984,-1591.3996978581495,0.6389999389648438,[-1764.52665856 -1462.98387674 -2137.06459012 -1559.85875811 -1032.56460576]
1985,-1916.2263886351102,0.9850001335144043,[-1990.1926192  -1784.15530453 -3015.87303907 -1479.20822189 -1311.70275848]
1986,-2420.4006857679356,0.818000078201294,[-2577.03040736 -2250.55435906 -3661.59403074 -1807.33967958 -1805.4849521 ]
1987,-2593.7580581383058,0.6679999828338623,[-2660.76202534 -2135.2331622  -4115.24613284 -2143.59371104 -1913.95525927]
1988,-2509.5031123997624,0.7660000324249268,[-2577.92875799 -2120.41966869 -4068.75905894 -1793.68662323 -1986.72145314]
1989,-3005.5115324857074,0.8869998455047607,[-3521.46502486 -2066.13229026 -5161.6161379  -2109.65239043 -2168.69181898]
1990,-2949.9553554102986,0.9130001068115234,[-3745.24254    -2014.15692072 -4773.72579694 -2297.58550696 -1919.06601243]
1991,-3117.3453348998373,0.806999921798706,[-3951.58194886 -2192.98732509 -4667.90179184 -2534.95239872 -2239.30320998]
1992,-2392.6106446526046,0.809999942779541,[-2870.26069361 -1932.32190228 -3790.84184325 -1987.30267338 -1382.32611073]
1993,-3067.1648448749006,0.7980000972747803,[-3887.32857332 -2814.09322778 -4374.74742735 -2319.82386879 -1939.83112713]
1994,-4065.3330515293756,0.7869999408721924,[-5407.10951283 -3178.23152675 -5822.82951812 -3238.71391837 -2679.78078158]
