Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-22.60360997143108,0.2949998378753662,[-22.52473714 -16.98786537 -25.54873    -17.55584815 -30.40086919]
1961,-43.769333621761128,0.3400001525878906,[-60.77227592 -43.37673222 -41.20587849 -34.27649963 -39.21528184]
1962,-24.478121907937997,0.3149998188018799,[-38.07620327 -24.68242091 -25.07838538 -15.78641914 -18.76718084]
1963,-28.201928602039345,0.2930002212524414,[-28.17576609 -25.52021546 -29.21342685 -17.85339604 -40.24683858]
1964,-116.32583402201458,0.33499979972839355,[ -86.18001444  -84.6310275  -112.95724827 -180.38511222 -117.47576767]
1965,-27.794241572485213,0.33500003814697266,[-26.60176197 -26.80716323 -25.13762978 -30.32487151 -30.09978138]
1966,-44.074761012479975,0.2969999313354492,[-45.22269366 -29.48292714 -64.48440465 -36.8358594  -44.34792021]
1967,-69.696892850008823,0.3040001392364502,[-47.65959962 -49.85650231 -86.92669251 -97.95212181 -66.08954801]
1968,-43.642949613285012,0.29399991035461426,[-48.65916888 -32.63460491 -51.33213768 -48.51555425 -37.07328235]
1969,-352.52605554533739,0.2980000972747803,[-386.10176989 -274.83988207 -716.26060965 -176.06401652 -209.3639996 ]
1970,-116.28375507244309,0.6189999580383301,[-136.59364576  -83.24591657 -155.86251779 -117.02336877  -88.69332647]
1971,-60.831542361416858,0.5550000667572021,[-64.49725539 -43.48693796 -79.08798626 -54.36795428 -62.71757791]
1972,-129.99175239551127,0.6459999084472656,[-139.96207439  -90.69665496 -191.81805459 -143.29024744  -84.1917306 ]
1973,-439.73622648586195,0.5269999504089355,[-569.24227155 -253.98169281 -574.33119607 -573.77854957 -227.34742243]
1974,-873.86623741223048,0.5069999694824219,[-1034.67146845  -396.01609685 -1441.21979957 -1051.99821569  -445.42560651]
1975,-200.77708215150085,0.5840001106262207,[-321.57270984 -143.03889744 -251.99169382 -206.69822686  -80.5838828 ]
1976,-137.85970152211053,0.559999942779541,[-163.51233805 -148.08169075 -154.55668969 -136.60271697  -86.54507214]
1977,-491.97765279896674,0.5350000858306885,[-708.97291512 -324.12201068 -683.98938048 -492.68924951 -250.11470821]
1978,-270.98674873881657,0.5999999046325684,[-302.2437606  -237.65601256 -332.1977846  -253.7435455  -229.09264043]
1979,-947.60304204814474,0.5190000534057617,[-1279.52284126  -591.66943617 -1315.00438187 -1004.94344291  -546.87510803]
1980,-774.46275489670506,0.8900001049041748,[ -598.73453407 -1901.77813547  -463.52592706  -495.03220052  -413.24297736]
1981,-349.49631775457863,0.6299998760223389,[-498.10911327 -270.50227753 -356.99186371 -361.17474724 -260.70358702]
1982,-357.21599727388093,0.7850000858306885,[-523.71117884 -219.95225792 -348.96997558 -392.83345061 -300.61312341]
1983,-316.76807981507807,0.7749998569488525,[-391.27735251 -240.21230516 -355.47835837 -336.32593389 -260.54644914]
1984,-192.23837960060717,0.7190001010894775,[-238.86179704 -134.60792607 -165.36677376 -233.12348109 -189.23192005]
1985,-756.45844401792374,0.7669999599456787,[-1005.47514762  -501.62163465 -1070.26635858  -786.8389428   -418.09013645]
1986,-484.37964132645459,0.7839999198913574,[-666.69856256 -321.06649569 -667.97774922 -432.08881788 -334.06658129]
1987,-327.59981068731855,0.6800000667572021,[-413.99930991 -246.02666029 -432.1390712  -308.33201601 -237.50199602]
1988,-347.21735716031998,0.692000150680542,[-570.60022782 -229.011294   -368.37822142 -326.12804459 -241.96899797]
1989,-652.45555195348402,0.6959998607635498,[-693.42469547 -623.91746376 -920.8809782  -545.65609237 -478.39852996]
