Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-122.92746981600438,0.4679999351501465,[-137.69592715 -109.55816109 -132.46162209 -115.37275285 -119.54888591]
1961,-192.18776761755083,0.37600016593933105,[-215.31026644 -151.86226256 -191.02494771 -209.48846012 -193.25290126]
1962,-207.20094158168678,0.34200000762939453,[-211.44260973 -153.0398811  -202.91722598 -231.52535735 -237.07963375]
1963,-233.73489390873016,0.33299994468688965,[-243.23036932 -174.63066117 -253.6069604  -271.53131833 -225.67516032]
1964,-324.93255503584771,0.3250000476837158,[-314.09277837 -220.44432844 -485.00373019 -347.14219482 -257.97974336]
1965,-234.6292839283889,0.3259999752044678,[-199.07779798 -155.90809039 -328.45211454 -288.01842469 -201.68999204]
1966,-401.30583868008728,0.33299994468688965,[-435.66016601 -272.35566766 -556.23908862 -379.42048188 -362.85378923]
1967,-368.98496727534234,0.39499998092651367,[-403.06865782 -252.09033895 -421.43889857 -375.7928043  -392.53413674]
1968,-371.52167780425941,0.3529999256134033,[-418.62943274 -237.30573704 -393.3707524  -402.69953322 -405.60293362]
1969,-634.77582710836089,0.4650001525878906,[-582.57630296 -411.18879577 -976.62808901 -637.68192095 -565.80402685]
1970,-555.09044619159602,0.7549998760223389,[-437.35542978 -380.29099936 -801.54849401 -745.26025685 -410.99705095]
1971,-677.84805844883817,0.7050001621246338,[ -566.0239517   -450.83222891 -1123.54810943  -547.34805955  -701.48794266]
1972,-821.90673071150161,0.7559998035430908,[ -699.19059297  -507.86226958 -1421.14841901  -616.08530227  -865.24706972]
1973,-1152.7701698198957,0.7330000400543213,[-1145.47200873  -643.97081931 -1774.92134333 -1116.99989922 -1082.48677851]
1974,-1309.4472140827834,0.7810001373291016,[-1754.0774334   -663.74497891 -2039.70575882 -1065.68604532 -1024.02185396]
1975,-1624.8701027967952,0.932999849319458,[-1931.0921767  -1296.39714713 -1835.44792146 -1835.3436023  -1226.06966639]
1976,-1572.2813123014887,0.8090000152587891,[-1763.84884781 -1220.57258071 -2062.20619454 -1588.84402857 -1225.93490987]
1977,-1810.7248129021077,0.625999927520752,[-1874.3988369  -1464.11095273 -2241.49197131 -1998.35802907 -1475.2642745 ]
1978,-2304.7228071411764,0.567000150680542,[-2923.52211548 -1580.15092197 -2751.45852325 -2759.72380859 -1508.75866642]
1979,-2572.8116787055064,0.6459999084472656,[-3479.02696835 -1611.04524595 -3233.83163281 -2480.35315262 -2059.8013938 ]
1980,-2248.9373856289067,0.8710000514984131,[-2968.02921544 -1568.94595375 -2630.78020566 -2046.25842563 -2030.67312766]
1981,-2191.0658508252864,1.0429999828338623,[-2506.48797899 -1720.47022527 -2214.59211602 -2751.17842574 -1762.60050812]
