Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.2956382256538381,1.2049999237060547,[-6.54630929 -5.23720522 -6.72824232 -6.52654704 -6.43988726]
2005,-8.8359985126431901,1.630000114440918,[ -9.9088015   -7.2399968   -8.06755189 -10.05658564  -8.90705673]
2006,-8.1487466624648501,1.693000078201294,[-9.06770832 -6.51366904 -7.9808914  -9.34706536 -7.83439919]
2007,-7.6812133748861671,1.435999870300293,[-8.62378916 -5.78189377 -8.13442554 -9.16203369 -6.70392472]
2008,-7.4485925908349939,1.624000072479248,[-8.26709306 -6.29594311 -7.50758696 -8.51228036 -6.66005946]
2009,-7.4738944593870524,1.7809998989105225,[-7.83503507 -6.83400094 -7.03507982 -8.66502533 -7.00033113]
2010,-7.0863290562722714,2.064000129699707,[-7.42917125 -6.62351167 -6.81500558 -7.91699191 -6.64696488]
2011,-7.4000080622172515,1.5879998207092285,[-7.02022966 -7.03330295 -7.63821362 -7.99864109 -7.30965299]
2012,-7.2411823891453251,1.874000072479248,[-6.65892139 -6.53252112 -7.31963165 -7.86837704 -7.82646074]
2013,-7.1570904433626001,1.443000078201294,[-7.19241529 -6.71478909 -6.81988812 -7.65129767 -7.40706205]
2014,-7.8965225843827582,1.3329999446868896,[-7.53763347 -6.92038167 -7.34971185 -8.80149977 -8.87338616]
