Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-3672.4069040825152,1.5909998416900635,[-4504.16619922 -2601.45516048 -4305.62003177 -2793.45810915 -4157.3350198 ]
2002,-3979.4165656918876,1.5099999904632568,[-5107.33467777 -2876.63079913 -4309.32588165 -3473.37360262 -4130.41786729]
2003,-4102.2310449717834,1.3990001678466797,[-5123.2982482  -4207.62389488 -4302.25923468 -3123.12947922 -3754.84436788]
2004,-4380.2651404729231,1.4519999027252197,[-4983.10264493 -4189.53952862 -4905.49888835 -3769.38866542 -4053.79597504]
2005,-4051.3133501654947,1.4070000648498535,[-4056.09599488 -3693.88868819 -4862.90772733 -3320.71308365 -4322.96125678]
2006,-5402.9101270596348,1.3899998664855957,[-6446.94406125 -4410.77356182 -5762.11538632 -4878.59906454 -5516.11856137]
2007,-5368.8667508614144,1.3900001049041748,[-5776.82163651 -4445.90028936 -5887.03574332 -4896.32562967 -5838.25045545]
2008,-4815.7623808822464,1.4179999828338623,[-4899.40191457 -3502.99299244 -5178.61286298 -4963.94941663 -5533.8547178 ]
2009,-4738.7606509166681,2.1670000553131104,[-4683.63845177 -3182.49630536 -4805.82240073 -5385.8822667  -5635.96383002]
2010,-5400.9533904292821,1.6610000133514404,[-5287.50017408 -4401.85681413 -5572.55764229 -5465.88373915 -6276.9685825 ]
2011,-5504.6104553143668,1.7139999866485596,[-4418.57534918 -4544.23101174 -5357.48070159 -7233.08019664 -5969.68501742]
