Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-9.5204486072400236,0.9060001373291016,[-10.06617317  -8.32575977 -10.6913739   -9.93410213  -8.58483406]
1998,-8.7567836142731537,1.0789999961853027,[-8.81038733 -9.37390858 -8.83744693 -7.91438353 -8.8477917 ]
1999,-8.9219561958191509,1.0950000286102295,[ -9.1203718   -8.21632736 -10.08705394  -9.98142101  -7.20460687]
2000,-8.5323065918784664,1.3879997730255127,[-10.20543304  -7.85794404  -8.72819632  -9.11319506  -6.7567645 ]
2001,-8.4323415418329244,1.0880000591278076,[-10.01036412  -8.40776214  -9.41173991  -7.78501089  -6.54683064]
2002,-8.3736803877710937,1.0800001621246338,[-10.44402146  -8.06474739  -7.08344083  -8.53935371  -7.73683854]
2003,-7.656062556927071,1.1569998264312744,[-9.49356865 -6.90825617 -7.58663197 -7.33194686 -6.95990914]
2004,-7.1036192929280286,1.3020000457763672,[-7.98526757 -7.16793182 -6.00923913 -7.80779082 -6.54786713]
2005,-6.7407213600756961,1.4830000400543213,[-7.77101955 -6.46595551 -5.70485014 -7.43162028 -6.33016131]
2006,-6.8140704078341487,1.5750000476837158,[-7.49776611 -5.63463144 -7.70437481 -6.5957993  -6.63778038]
2007,-7.4131962720953144,1.50600004196167,[-8.69805906 -6.62035869 -7.02455988 -7.43828417 -7.28471956]
2008,-7.6807728608847894,1.444000005722046,[-8.80020579 -7.26599921 -7.75929868 -7.6259541  -6.95240653]
2009,-7.2886313401217659,1.494999885559082,[-8.43741211 -6.93611465 -6.98913594 -7.44192442 -6.63856958]
2010,-7.3171125701779562,1.808000087738037,[-8.98606937 -6.89803532 -7.00641322 -7.13669408 -6.55835086]
2011,-7.567383450013307,1.5460000038146973,[-8.92611095 -7.07920644 -7.42042402 -7.33633731 -7.07483853]
2012,-7.3225815624190549,1.4629998207092285,[-8.31182303 -7.17561112 -6.67919146 -6.43986812 -8.00641408]
2013,-6.9732713589806847,1.430999994277954,[-7.57369059 -7.38830386 -6.03507847 -7.26985566 -6.59942822]
2014,-6.387524801947829,1.3330001831054688,[-7.04674275 -6.53101756 -5.89797481 -6.35939351 -6.10249538]
