Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-9.6730943170372718,0.945000171661377,[-10.42484833  -8.76631759 -10.80673697 -10.28905011  -8.07851859]
1998,-4.5506871866542502,1.0260000228881836,[-5.10110884 -4.61074131 -4.67497389 -3.52941993 -4.83719196]
1999,-3.6463741079783483,0.9909999370574951,[-4.8228966  -3.42410393 -2.41595499 -4.16072921 -3.40818582]
2000,-4.5199884814696523,1.2060000896453857,[-5.56615338 -4.02544586 -4.92707798 -4.93149584 -3.14976934]
2001,-3.7816553660899301,1.0699999332427979,[-4.75844147 -4.27438906 -3.81188812 -3.61876215 -2.44479603]
2002,-5.0359608783615517,1.0699999332427979,[-4.82098768 -4.99748398 -4.75576316 -5.92939124 -4.67617833]
2003,-3.9524440892213883,1.0980000495910645,[-5.0408818  -3.33250264 -3.62120813 -3.39941844 -4.36820943]
2004,-2.9776804983967957,1.11899995803833,[-3.12735768 -3.26395761 -3.10603874 -2.75591513 -2.63513333]
2005,-3.2998552410703978,1.4089999198913574,[-3.49560482 -3.29818467 -3.47355694 -3.03890186 -3.19302791]
2006,-4.0163461254274919,1.3610000610351562,[-3.71476298 -3.45040216 -4.37597651 -3.62621635 -4.91437261]
2007,-3.1550948537599162,1.3919999599456787,[-3.59657778 -3.09546706 -2.4625467  -3.39590655 -3.22497619]
2008,-3.1187647245384009,1.4350001811981201,[-3.43478602 -3.15898284 -3.11134178 -3.60045667 -2.28825631]
2009,-2.6448522225086686,1.5739998817443848,[-3.04991801 -2.45228116 -2.80019456 -2.95226957 -1.96959782]
2010,-3.4969345263769069,1.688999891281128,[-3.97054498 -3.26284496 -2.87279632 -3.66668046 -3.71180592]
2011,-3.3432916504549475,1.4650001525878906,[-3.56792014 -3.27988878 -2.98558161 -2.9467509  -3.93631681]
2012,-2.7558658044591273,1.4300000667572021,[-2.03105398 -2.95547675 -2.91227441 -2.53953844 -3.34098544]
2013,-2.5364918041468267,1.441999912261963,[-2.66605694 -2.4866671  -1.91541291 -2.67982466 -2.93449742]
2014,-2.4649596021089706,1.2929999828338623,[-2.44274914 -2.7597102  -2.2898308  -2.58699341 -2.24551447]
