Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-46.727312639307812,105.15899991989136,[-62.53318432 -45.21749062 -36.68446073 -49.30989079 -39.89153674]
1998,-32.030975614422168,354.4980001449585,[-32.33708567 -52.60997927 -17.71170026 -19.32457219 -38.17154068]
1999,-30.762634695364859,210.7460000514984,[-24.34528562 -40.07359078 -30.00386298 -45.10664629 -14.2837878 ]
2000,-26.699111259915604,457.91100001335144,[-25.87335564 -23.18032659 -20.91893579 -38.56723807 -24.95570021]
2001,-39.967358072931248,467.9139997959137,[-22.17039753 -56.19304283 -52.45385826  -9.49882833 -59.52066342]
2002,-22.531872497434001,432.9960000514984,[-15.29616414 -18.29812056 -44.53116428 -18.16630511 -16.3676084 ]
2003,-29.558343141139755,492.19400000572205,[-38.11425562 -36.34374063 -36.94868145 -18.7612556  -17.62378241]
2004,-25.427040596952541,504.06900000572205,[-48.98148757 -28.36418969 -14.64463867 -21.36815941 -13.77672764]
2005,-32.145560696320288,668.7490000724792,[-39.48957333 -33.09779998 -32.75785733 -27.62947703 -27.75309581]
2006,-26.688521376335768,800.7949998378754,[-15.39941398 -61.73410398 -26.69375929 -17.47013768 -12.14519196]
2007,-60.075646871330285,500.2370002269745,[-38.8341329  -68.86525523 -96.28576883 -66.01059187 -30.38248553]
2008,-33.794343834956194,753.6639997959137,[-51.40306547 -19.14456244 -29.18286711 -49.9863276  -19.25489655]
2009,-32.061925493052932,515.1950001716614,[-28.08129155 -59.80156984 -23.64717723 -31.58314045 -17.19644839]
2010,-29.238619819159918,903.9110000133514,[-23.74305377 -38.99924304 -27.9611515  -33.29970147 -22.18994931]
2011,-44.814710293651835,524.1639997959137,[-18.96136085 -59.58525101 -39.21965219 -84.53891534 -21.76837207]
2012,-47.023366550411467,515.0170001983643,[ -17.80673641  -39.97202337 -117.50716369  -26.43811144  -33.39279785]
2013,-39.819891304070687,420.13499999046326,[-37.22682625 -78.17128153 -34.50178119 -32.48591693 -16.71365061]
2014,-64.632133342148336,529.164999961853,[-98.33032255 -40.73774962 -86.51471072 -62.89116671 -34.68671711]
