Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-2.0965517241379308,1.4219999313354492,[-2.48127229 -2.27199762 -1.65844233 -2.01634958 -2.05469679]
2006,-1.8882657885849372,1.4030001163482666,[-1.91468254 -1.96757852 -1.70820669 -1.94772036 -1.90314083]
2007,-1.9067562562503366,1.4100000858306885,[-1.93809524 -2.02431611 -1.82695035 -1.95298886 -1.79143072]
2008,-1.8649898682877406,1.3659999370574951,[-1.93690476 -2.07922999 -1.67841945 -1.86038501 -1.77001013]
2009,-1.8916627418056939,1.4200000762939453,[-1.97653061 -2.10693878 -1.72157148 -1.92874595 -1.72452689]
2010,-1.8815871588871285,1.6979999542236328,[-1.90248227 -2.08392435 -1.63380282 -1.922334   -1.86539235]
2011,-1.912341910504687,1.6410000324249268,[-2.00768322 -2.12529551 -1.51504874 -1.98490946 -1.92877264]
2012,-1.9286756191764354,1.369999885559082,[-2.06103286 -1.90453834 -1.66941528 -1.88411588 -2.12427572]
2013,-1.958862048386526,1.3870000839233398,[-1.96205008 -2.01134585 -1.79048168 -1.84461845 -2.18581419]
2014,-2.0052116380492331,1.2790000438690186,[-2.11519357 -1.96463399 -1.89480805 -1.8006349  -2.25078768]
