Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.2682031952459472,1.0280001163482666,[-6.16388986 -4.65661953 -6.78981467 -7.17934893 -6.551343  ]
2005,-19.18392934866835,1.3510000705718994,[-22.24781166 -20.06610838 -15.72932762 -19.98387009 -17.892529  ]
2006,-17.675573257775518,1.3289999961853027,[-19.81440155 -15.99619901 -16.98446359 -20.31288697 -15.26991517]
2007,-17.805279550941908,1.3239998817443848,[-20.0342466  -16.03883896 -17.20148409 -20.52045715 -15.23137096]
2008,-17.918176172760891,1.3340001106262207,[-19.94943442 -16.89515826 -16.9962242  -20.45775388 -15.29231009]
2009,-17.943664975820074,1.3369998931884766,[-20.12839585 -17.1398018  -17.36003616 -19.1564188  -15.93367228]
2010,-17.912274931193824,1.6089999675750732,[-19.53164096 -17.43052537 -17.22167055 -19.62454618 -15.75299159]
2011,-17.721324696699945,1.4030001163482666,[-18.95404081 -17.58921949 -16.70995643 -19.45123165 -15.9021751 ]
2012,-18.523534951645303,1.3279998302459717,[-19.72308416 -18.1298268  -17.63248871 -20.15380551 -16.97846959]
2013,-18.286922963514737,1.2940001487731934,[-19.29906743 -17.87526879 -17.48291918 -19.80437967 -16.97297975]
2014,-19.039134090692805,1.238999843597412,[-19.80088881 -18.38517015 -18.4586245  -20.7940813  -17.75690569]
