Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-526.59336579914464,1.057999849319458,[-729.59880099 -328.41344251 -774.73527427 -403.12438534 -397.09492588]
2002,-409.45968620809174,1.128000020980835,[-359.30645919 -345.17622906 -705.39161335 -252.67908675 -384.74504269]
2003,-1110.2325476299588,1.055999994277954,[ -851.02361041  -787.89777875 -1131.87458155 -2384.92176041  -395.44500702]
2004,-667.44259013731823,1.1000001430511475,[-590.73443229 -603.0254645  -907.86945939 -767.18361226 -468.39998225]
2005,-789.84708320032257,1.4189999103546143,[ -980.52702387  -673.83679927 -1167.10791803  -793.21210421  -334.55157062]
2006,-607.53587319682515,1.4179999828338623,[-757.11512829 -435.53388513 -818.3029079  -565.77676187 -460.95068279]
2007,-806.39197197337603,1.4290001392364502,[ -835.7859526   -665.99780086  -815.06789386 -1023.42114572  -691.68706683]
2008,-890.57082850910376,1.4429998397827148,[-1055.91353083  -678.79805743 -1353.39402567  -861.33453622  -503.4139924 ]
2009,-657.30623522056021,1.4600000381469727,[-642.40625441 -614.18531404 -764.16092002 -906.60417494 -359.17451268]
2010,-536.72880473963016,1.6440000534057617,[-567.23991336 -432.47203439 -442.62268328 -782.06935853 -459.24003413]
2011,-578.64274490125638,1.496000051498413,[ -412.50543288  -516.24330915  -626.35872147 -1030.24752426  -307.85873675]
