Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-26.305265351431046,0.3689999580383301,[-26.17742708 -28.38624218 -28.71968049 -13.96701615 -34.27596085]
1961,-37.353751288604244,0.28999996185302734,[-59.21820442 -32.73744961 -39.08027992 -26.65878572 -29.07403678]
1962,-22.985635497822834,0.44700002670288086,[-33.85687921 -24.22322981 -23.50213848 -13.77619863 -19.56973137]
1963,-28.103777332894104,0.4029998779296875,[-31.50154228 -19.71353634 -27.48894035 -16.8257632  -44.98910449]
1964,-146.50623002756271,0.6019999980926514,[-126.35163942  -94.40280072 -210.81981141 -195.18113371 -105.77576488]
1965,-27.622552498193649,0.6360001564025879,[-29.05410585 -21.66176896 -30.46199484 -27.75713175 -29.17776109]
1966,-42.400448295400771,0.5490000247955322,[-43.61639543 -24.5105962  -66.38519896 -30.79873312 -46.69131777]
1967,-63.549427198610999,0.2990000247955322,[-41.6078393  -41.66901175 -85.48404012 -92.45991946 -56.52632536]
1968,-40.179217056448472,0.3379998207092285,[-36.28782823 -29.41287634 -53.59924003 -45.97521113 -35.62092955]
1969,-351.59388283200315,0.32200002670288086,[-334.32027911 -236.00165836 -648.03568492 -266.13080002 -273.48099175]
1970,-94.851424840364828,0.5540001392364502,[ -63.76267505  -79.25544321 -127.39573868 -118.34746814  -85.49579913]
1971,-64.354386866018331,0.6589999198913574,[-81.2162865  -46.72260836 -74.37945774 -59.31335942 -60.14022231]
1972,-120.33086048109632,0.5559999942779541,[-152.06037297  -80.57345458 -146.43106257 -132.32149932  -90.26791297]
1973,-411.69255093418599,0.5150001049041748,[-350.53216569 -178.9699261  -715.18598366 -587.04919322 -226.725486  ]
1974,-503.38617913171163,0.5539999008178711,[-1031.13051214  -236.31962287  -517.23052276  -381.11749401  -351.13274387]
1975,-183.44889632460928,0.5520000457763672,[-253.31323121 -163.58586258 -215.4080904  -211.72458295  -73.21271449]
1976,-126.55244397367576,0.7430000305175781,[-165.7096618  -131.84079206 -139.18737221 -114.37088486  -81.65350893]
1977,-430.74017007408492,1.0399999618530273,[-668.0615407  -272.46646842 -614.99227173 -434.05579509 -164.12477444]
1978,-267.79318085603074,0.9449999332427979,[-320.45320579 -201.84093448 -329.7270878  -278.34866709 -208.59600912]
