Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-1.7855134408592328,1.3410000801086426,[-1.72285294 -1.86714524 -1.73357386 -1.86593853 -1.73805663]
2006,-0.97407345100448417,1.309000015258789,[-1.13170677 -0.80921926 -0.98147577 -1.13643295 -0.8115325 ]
2007,-0.95430251788503251,1.3339998722076416,[-1.00154492 -0.85270717 -0.94031015 -1.18673576 -0.79021459]
2008,-0.88253613540319975,1.3499999046325684,[-0.81864963 -0.91408337 -0.89004095 -1.00880384 -0.78110289]
2009,-0.73247056073132533,1.3700001239776611,[-0.69175987 -0.74355198 -0.73443216 -0.76532724 -0.72728155]
2010,-0.78901628731717421,1.6579999923706055,[-0.66048031 -0.64588858 -0.90936049 -0.90073152 -0.82862053]
2011,-0.85307267899535799,1.3859999179840088,[-0.83797452 -0.56275128 -0.92877871 -0.97840432 -0.95745457]
2012,-0.81785045698100656,1.3990001678466797,[-0.74892053 -0.6277721  -0.94971267 -0.9059687  -0.85687829]
2013,-0.84402637261577096,1.3379998207092285,[-0.737193   -0.7370344  -1.06137612 -0.89044962 -0.79407873]
2014,-0.85760034736754354,1.2380001544952393,[-0.6872367  -0.66938629 -1.05840877 -1.10226055 -0.77070943]
