Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-1180.5100049896339,1.071000099182129,[-1763.1169981   -884.77421128 -1532.01193117  -845.76780652  -876.87907789]
2002,-820.44280509075236,1.194000005722046,[-1037.30513621  -602.832447   -1357.0174061   -564.47112052  -540.58791562]
2003,-974.95468077354849,1.1519999504089355,[ -676.99130569  -916.71171949 -1245.14487188 -1660.6813317   -375.2441751 ]
2004,-1075.4638434751503,1.2300000190734863,[-1166.24631342  -949.27836031 -1505.57045403  -944.75897743  -811.46511219]
2005,-960.78177546853078,1.4760000705718994,[ -791.77957361  -837.03553532 -1225.27347424 -1242.86367815  -706.95661601]
2006,-1061.5139494724574,1.428999900817871,[ -804.45881926  -951.51417486 -1496.14862748 -1098.98069581  -956.46742996]
2007,-1373.7092041882811,1.4550001621246338,[ -922.08245899 -1324.59985596 -1578.78344677 -1715.37453875 -1327.70572047]
2008,-1361.7221140508868,1.5329999923706055,[-1387.59951206 -1133.01370102 -1729.0629765  -1588.26147479  -970.67290589]
2009,-1240.8495863991895,1.5339999198913574,[ -913.51959449 -1076.95084073 -1479.1890123  -1772.82935657  -961.7591279 ]
2010,-1284.3536787998987,1.8849999904632568,[ -973.42748036 -1010.83215662 -1620.48463123 -1672.33168317 -1144.69244262]
2011,-1426.8033743254914,1.8469998836517334,[-1235.16936574 -1231.49170547 -1315.49502154 -2220.42471527 -1131.4360636 ]
