Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.77505416304144203,1.1430001258850098,[-0.8861028  -1.07438464 -0.64019928 -0.76068395 -0.51390014]
2005,-1.9164168199308336,1.3949999809265137,[-2.36382016 -2.20202639 -1.56270402 -1.81190728 -1.64162624]
2006,-1.6827979478958295,1.3889999389648438,[-1.77982477 -1.88941173 -1.60883208 -1.76102477 -1.37489639]
2007,-1.6736516567508215,1.555999994277954,[-1.79555238 -1.84263857 -1.72180377 -1.79840248 -1.20986107]
2008,-1.5749820587630761,1.4490001201629639,[-1.71300102 -1.83352402 -1.57507376 -1.59251795 -1.16079355]
2009,-1.6686894678419251,1.3959999084472656,[-1.84575467 -1.84294622 -1.70035989 -1.64635701 -1.30802955]
2010,-1.5890226501574027,1.7000000476837158,[-1.67863693 -1.79402175 -1.54084421 -1.56482178 -1.36678858]
2011,-1.6495877254241038,1.4930000305175781,[-1.76508248 -1.88915127 -1.49157933 -1.66981019 -1.43231536]
2012,-1.6198285770766898,1.428999900817871,[-1.83436309 -1.63551281 -1.45783665 -1.60304221 -1.56838812]
2013,-1.6587514722375218,1.3440001010894775,[-1.72554988 -1.77341954 -1.53604616 -1.62324756 -1.63549421]
2014,-1.7410322706010959,1.2929999828338623,[-1.91559961 -1.70718877 -1.63584729 -1.75151149 -1.69501419]
