Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8123525845692274,1.1710000038146973,[-2.16519639 -1.35487042 -2.63458995 -1.43013504 -1.47697112]
2005,-1.1445796429418826,1.306999921798706,[-1.18154295 -1.0904114  -1.16886521 -1.30232196 -0.97975669]
2006,-0.60066201512837269,1.3269999027252197,[-0.57901243 -0.61468757 -0.5683793  -0.55704782 -0.68418296]
2007,-0.34922657735219204,1.3720002174377441,[-0.28053967 -0.41202297 -0.34019698 -0.33133443 -0.38203884]
2008,-0.43711124288358583,1.3819999694824219,[-0.38067479 -0.5531551  -0.37901521 -0.42849819 -0.44421294]
2009,-0.45679905167506174,1.3399999141693115,[-0.40127248 -0.5264727  -0.36939368 -0.47098906 -0.51586733]
2010,-0.53719034257219778,1.5699999332427979,[-0.52642974 -0.49752039 -0.49040984 -0.4362259  -0.73536584]
2011,-0.5432689007875432,1.3470001220703125,[-0.47681801 -0.53240838 -0.51217748 -0.52237397 -0.67256666]
2012,-0.45465797390710694,1.3550000190734863,[-0.39776931 -0.47137922 -0.48862699 -0.34464004 -0.57087431]
2013,-0.42505226346274794,1.2899999618530273,[-0.39665412 -0.55192873 -0.42538784 -0.34756816 -0.40372246]
2014,-0.45311530468758071,1.2720000743865967,[-0.43765841 -0.43275893 -0.48949    -0.40537215 -0.50029702]
