Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.9348080322060504,1.0409998893737793,[-2.35595624 -1.25615431 -2.99735865 -1.52180772 -1.54276323]
2005,-1.1244322016117299,1.4249999523162842,[-1.07577006 -1.0594368  -1.26607286 -1.35081637 -0.87006491]
2006,-0.61504706310395774,1.4160001277923584,[-0.54679979 -0.63138887 -0.66631814 -0.56687941 -0.6638491 ]
2007,-0.41626868136666478,1.4719998836517334,[-0.30965494 -0.49138304 -0.42906726 -0.42577061 -0.42546755]
2008,-0.49773470146681709,1.386000156402588,[-0.41537903 -0.59625593 -0.53923736 -0.45835902 -0.47944216]
2009,-0.52908416501795086,1.437999963760376,[-0.42867025 -0.55706333 -0.53744459 -0.55213405 -0.57010861]
2010,-0.6178693351930139,1.6670000553131104,[-0.5483337  -0.55883156 -0.78746139 -0.47632713 -0.7183929 ]
2011,-0.62120586409814016,1.5460000038146973,[-0.5651322  -0.59777279 -0.63828984 -0.59584612 -0.70898837]
2012,-0.5557237897398537,1.373999834060669,[-0.49019872 -0.50653677 -0.56500764 -0.49488748 -0.72198834]
2013,-0.50686630156745305,1.4120001792907715,[-0.46289054 -0.58285509 -0.56498677 -0.43488748 -0.48871163]
2014,-0.55468274993343258,1.311999797821045,[-0.51116077 -0.46384821 -0.63918933 -0.50268352 -0.65653192]
