Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.5042332871152779,1.1410000324249268,[-1.16273206 -1.6807974  -1.84865188 -1.32559979 -1.50338531]
2005,-1.2993279556968065,1.4040000438690186,[-1.213491   -1.26439297 -1.36220622 -1.4211012  -1.23544839]
2006,-0.99500470798033969,1.4009997844696045,[-1.00177016 -0.85044632 -1.100934   -1.07032666 -0.95154641]
2007,-0.89296407011982026,1.3870000839233398,[-1.07440175 -0.76558047 -0.89265052 -0.92708643 -0.80510118]
2008,-0.79495965051877449,1.4839999675750732,[-0.649522   -0.70900577 -0.97108028 -0.83053853 -0.81465168]
2009,-0.75662298750339796,1.4079999923706055,[-0.72426342 -0.79238186 -0.73445322 -0.81160229 -0.72041415]
2010,-0.76982636987559683,1.6460001468658447,[-0.66167217 -0.65246623 -0.95034461 -0.74745073 -0.83719812]
2011,-0.84363038817820968,1.4059998989105225,[-0.7005161  -0.78741423 -0.92690403 -0.85269307 -0.95062451]
2012,-0.83303088797477876,1.5870001316070557,[-0.60902891 -0.75360282 -1.0270492  -0.88689218 -0.88858132]
2013,-0.77245812835824923,1.4829998016357422,[-0.60133506 -0.63417791 -0.97015256 -0.7603325  -0.89629261]
2014,-0.83310761945762901,1.377000093460083,[-0.71825554 -0.55486074 -0.99646562 -1.02363438 -0.87232182]
