Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.7632044085809868,0.3860001564025879,[-3.88888386 -4.85221293 -3.58757128 -2.66584957 -3.8215044 ]
1961,-3.5238843972446636,0.28299999237060547,[-3.66808926 -4.23396023 -3.0833038  -3.21428565 -3.41978305]
1962,-3.8696638293014751,0.2889997959136963,[-4.86037049 -4.42938235 -3.86134643 -2.73959452 -3.45762535]
1963,-3.5863761563339667,0.31100010871887207,[-2.98307174 -4.55699458 -3.38704766 -3.19419747 -3.81056934]
1964,-6.4503962758532127,0.2839999198913574,[ -4.29261284  -5.05662839  -5.00178871 -11.19047522  -6.71047623]
1965,-3.5512645372393812,0.30299997329711914,[-2.93868575 -3.0419499  -3.99157807 -4.13179706 -3.65231191]
1966,-3.5943483901794964,0.32000017166137695,[-3.2479128  -2.31840288 -3.07732964 -5.92950186 -3.39859477]
1967,-3.8843855085350207,0.3469998836517334,[-4.69617034 -2.06230704 -4.05455071 -5.69708862 -2.91181083]
1968,-3.0997390950011465,0.30299997329711914,[-2.59898113 -2.87960001 -2.96076215 -3.27825465 -3.78109753]
1969,-3.205214805133199,0.3100001811981201,[-3.98042431 -2.08180908 -2.82641845 -3.30007665 -3.83734553]
1970,-3.1462130375868091,0.5929999351501465,[-3.42104458 -2.64315535 -2.85275824 -3.48135517 -3.33275184]
1971,-3.8991705522833371,0.5220000743865967,[-3.30720865 -3.36318765 -3.24193284 -4.208268   -5.37525562]
1972,-4.1752607806248427,0.5319998264312744,[-2.78581195 -3.04681118 -5.27265466 -4.96284908 -4.80817703]
1973,-4.252032235096002,0.5420000553131104,[-3.64530099 -3.63002098 -4.21904243 -5.92744916 -3.83834761]
1974,-4.2179105073330794,0.5299999713897705,[-3.7897744  -4.17180273 -4.34022102 -4.48006726 -4.30768713]
1975,-4.2380032621783768,0.5959999561309814,[-4.56355326 -3.29865488 -5.06849745 -3.79682523 -4.46248549]
1976,-3.634997320206947,0.5470001697540283,[-3.72841522 -3.80090867 -3.46407172 -2.82192397 -4.35966701]
1977,-3.6220564361258427,0.5449998378753662,[-4.35987455 -3.1243769  -2.9161376  -4.32038879 -3.38950434]
1978,-3.8881326710674586,0.5120000839233398,[-4.33343085 -3.32216906 -3.79073765 -4.02256496 -3.97176084]
1979,-4.8194587108223326,0.5899999141693115,[-4.81779605 -4.04873815 -6.79678092 -3.49855664 -4.93542179]
