Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-667.02500302833653,0.994999885559082,[ -693.59474559  -408.36118706 -1056.51769608  -540.93703616  -635.71435026]
2002,-442.10759172693088,1.056999921798706,[-515.15881802 -306.27199494 -668.71589413 -241.71903058 -478.67222098]
2003,-1318.8198614396274,1.0429999828338623,[-1091.89559094  -942.53169878 -1346.9634513  -2493.2668911   -719.44167508]
2004,-791.76828950629442,1.0990002155303955,[ -743.92974256  -643.01850108 -1069.37902086  -820.10529769  -682.40888535]
2005,-877.06728731412898,1.3419997692108154,[ -963.82168505  -697.0731245  -1154.2602736   -856.1818478   -713.99950562]
2006,-685.99833839054588,1.3580000400543213,[-869.62942089 -449.66050274 -813.14923842 -788.88404873 -508.66848117]
2007,-856.15872378103631,1.3380000591278076,[ -845.48195943  -607.14247984  -812.61170768 -1177.03121469  -838.52625727]
2008,-889.07745782254551,1.3989999294281006,[-1269.73876157  -583.78634771 -1215.42617048  -943.23407753  -433.20193182]
2009,-790.55649908671523,1.4580001831054688,[ -663.6919031   -721.47197638  -872.20028956 -1148.26658305  -547.15174334]
2010,-614.42975655644591,1.6419999599456787,[-606.19883287 -486.17961814 -542.02983398 -841.67164115 -596.06885663]
2011,-716.07706603342069,1.4270000457763672,[-451.11311019 -611.57866585 -802.99723878 -949.28929414 -765.4070212 ]
