Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-25.558880285960289,0.3429999351501465,[-22.77778922 -28.86123328 -26.56138913 -15.27401661 -34.3199732 ]
1961,-35.228011153000381,0.3229999542236328,[-54.92606463 -35.10713409 -39.60180735 -21.48535752 -25.01969218]
1962,-22.7372976191281,0.27700018882751465,[-32.20075991 -24.99627741 -23.8438598  -11.58539844 -21.06019253]
1963,-27.885932362772586,0.29399991035461426,[-23.58955608 -17.73554211 -28.55865773 -23.06209114 -46.48381475]
1964,-135.87993811622124,0.28299999237060547,[ -99.19352366  -73.74742883 -206.8383129  -195.07688438 -104.54354081]
1965,-27.438148751236049,0.2969999313354492,[-29.50080749 -22.45809992 -33.40994755 -26.44522114 -25.37666766]
1966,-46.935481629061798,0.3659999370574951,[-52.28992878 -29.95406433 -72.60574339 -39.64378895 -40.1838827 ]
1967,-58.096421913752621,0.42600011825561523,[-42.29431884 -39.81830533 -71.40504042 -81.7921541  -55.17229087]
1968,-39.255883610284044,0.3429999351501465,[-42.90736393 -23.77345198 -57.59043484 -43.81675794 -28.19140936]
1969,-352.7991827956194,0.32200002670288086,[-329.68338192 -225.10755078 -655.92154866 -270.96204917 -282.32138345]
1970,-71.419890603711892,0.5380001068115234,[ -54.56951494  -38.97921308  -83.39117934 -120.05208954  -60.10745613]
1971,-70.8348862246593,0.5189998149871826,[-78.20236471 -55.05401456 -86.17348035 -67.4738695  -67.27070201]
1972,-139.16967827038124,0.5120000839233398,[-136.52957523  -95.14685312 -180.12088471 -169.46710862 -114.58396966]
1973,-454.55496110924514,0.5329999923706055,[-338.63551899 -257.2341701  -818.66991413 -620.60225523 -237.63294709]
1974,-536.32037813419845,0.49200010299682617,[-983.31129819 -317.70099148 -616.90512539 -381.00638879 -382.67808682]
1975,-176.03102195134548,0.5720000267028809,[-193.59804618 -168.28100544 -249.75504992 -218.05768926  -50.46331896]
1976,-154.27723218154384,0.5379998683929443,[-172.93209125 -172.16159667 -177.55067143 -168.54699079  -80.19481077]
1977,-436.65381328272349,0.5210001468658447,[-604.56509375 -310.04062849 -907.15617659 -235.54561636 -125.96155122]
1978,-247.95801645508973,0.49699997901916504,[-296.62624285 -112.54674465 -382.56801546 -301.12823917 -146.92084015]
1979,-685.26143573871491,0.5329999923706055,[-1359.98095276  -389.1046743   -896.7676407   -442.88456331  -337.56934763]
1980,-473.45094194878601,0.7899999618530273,[-682.11666442 -369.94529618 -585.2182664  -412.21957127 -317.75491149]
1981,-368.59355350465574,0.6589999198913574,[-487.57578423 -236.67665012 -419.16505826 -391.96485977 -307.58541514]
1982,-333.40423586713399,0.6619999408721924,[-487.22684192 -171.76715376 -363.78341776 -329.44328755 -314.80047834]
1983,-239.34643183048178,0.6529998779296875,[-295.28898348 -187.04368312 -223.5751042  -255.33430073 -235.49008762]
1984,-267.16273017389699,0.6370000839233398,[-336.32996417 -192.69414386 -302.94575394 -312.5087626  -191.3350263 ]
1985,-977.04915347281496,0.8090000152587891,[-1444.71727115  -720.35357049 -1588.54553779  -665.86771643  -465.76167152]
1986,-464.840769837415,0.7149999141693115,[-526.08982718 -381.11373733 -686.20873451 -418.70590637 -312.0856438 ]
1987,-312.41519368213733,0.6489999294281006,[-383.4438893  -281.50699078 -425.26240804 -283.31154229 -188.551138  ]
1988,-346.90331264769497,0.7070000171661377,[-474.81157044 -239.54700278 -475.05389339 -252.26944636 -292.83465026]
1989,-606.56408600262728,0.6940000057220459,[-642.88435989 -625.5734979  -965.47227516 -446.90954499 -351.98075207]
1990,-320.46838841012936,0.9279999732971191,[-283.11318466 -413.02160631 -480.69005938 -258.99746258 -166.51962912]
1991,-348.87903658185076,0.7690000534057617,[-473.75036017 -465.50376702 -426.88684051 -237.68290189 -140.57131332]
1992,-503.66970059580143,0.7650001049041748,[-367.26410429 -530.90885159 -756.57494728 -401.64267545 -461.95792436]
1993,-398.85762298383685,0.8179998397827148,[-740.32511061 -221.76783561 -479.31882666 -300.23097636 -252.64536569]
1994,-664.22602222265562,0.8020000457763672,[ -640.80046847  -563.34327132 -1247.36245592  -445.04943126  -424.57448415]
1995,-657.43291190183402,0.9460000991821289,[-1142.23236745  -368.73219684  -913.84671513  -426.23834821  -436.11493189]
1996,-645.53147736186361,0.8629999160766602,[-832.41494563 -560.62888707 -932.78621745 -529.81925157 -372.00808508]
