Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.7724031794016391,0.27899980545043945,[-3.89403292 -4.85658002 -3.59091391 -2.67545496 -3.84503409]
1961,-3.1481516588401339,0.30700016021728516,[-2.86559596 -3.72040978 -3.03498141 -3.02950745 -3.09026369]
1962,-3.293185354478672,0.35899996757507324,[-3.16930519 -4.25353822 -3.32942919 -2.69615793 -3.01749624]
1963,-3.1393970650218024,0.312000036239624,[-2.98723492 -2.27202161 -3.60945877 -3.20818728 -3.62008275]
1964,-5.1998815176699633,0.30499982833862305,[ -3.86674737  -3.4566505   -3.91875353 -10.52142623  -4.23582996]
1965,-3.2378465285807723,0.3430001735687256,[-2.75824168 -2.86376339 -3.60991389 -3.24167937 -3.71563431]
1966,-3.5327273538449004,0.31799983978271484,[-3.10901909 -2.43851188 -3.24247178 -5.76238476 -3.11124927]
1967,-3.5487873836536594,0.3059999942779541,[-3.05889989 -2.46546335 -3.62972731 -5.81201333 -2.77783303]
1968,-3.2607696709231559,0.32700014114379883,[-2.71361269 -2.80283309 -3.26985266 -3.93761014 -3.57993978]
1969,-3.4358897499154475,0.3320000171661377,[-4.07957903 -2.47747103 -2.88356354 -4.12135038 -3.61748477]
1970,-2.9866471823594796,0.5889999866485596,[-3.10904392 -2.47711649 -2.87579996 -3.32361077 -3.14766478]
1971,-3.9707145243426099,0.6359999179840088,[-4.14692768 -3.48671869 -3.85521827 -4.12155019 -4.24315779]
1972,-4.1951311002505962,0.5970001220703125,[-2.97330055 -3.5584094  -5.14420502 -5.03405387 -4.26568666]
1973,-3.7967987563797458,0.5439999103546143,[-3.33732269 -3.6063439  -4.56615477 -3.90134716 -3.57282526]
1974,-4.3150151438885302,0.5160000324249268,[-4.11083166 -3.9885036  -4.59575827 -4.42387098 -4.45611121]
1975,-4.1180075991176066,0.5959999561309814,[-4.11413999 -3.23392182 -5.24832253 -3.74986364 -4.24379002]
1976,-3.4552732152157697,0.5710000991821289,[-3.64206751 -3.24796426 -3.39208117 -2.66300667 -4.33124646]
1977,-4.0699505232114657,0.5649998188018799,[-4.0684135  -3.55079445 -3.92334469 -4.28594302 -4.52125696]
1978,-4.0620673047303555,0.5570001602172852,[-4.43777039 -3.48370012 -4.08284781 -3.93397541 -4.37204279]
1979,-4.8621408976389029,0.5160000324249268,[-5.29402425 -3.51358016 -6.99459342 -3.44577191 -5.06273475]
1980,-3.5327912186440118,0.7699999809265137,[-4.89859843 -2.96473769 -3.43830752 -3.44662961 -2.91568284]
1981,-3.720693157362029,0.6669998168945312,[-4.63570637 -3.53674659 -3.81761823 -2.88425297 -3.72914162]
1982,-3.9011313806886561,0.7020001411437988,[-3.98481725 -3.77038998 -3.4452044  -4.15218064 -4.15306463]
1983,-3.4457876612575236,0.6979999542236328,[-3.27360071 -3.15482997 -3.47412448 -4.24098111 -3.08540204]
1984,-3.2979351626299298,0.681999921798706,[-3.70651239 -2.72851933 -3.20844946 -3.28020506 -3.56598958]
1985,-3.2464887230482362,0.8280000686645508,[-3.52586677 -3.2784048  -3.54764498 -2.71560471 -3.16492236]
1986,-3.619185643422199,0.7239999771118164,[-3.59223576 -3.68708792 -3.13162634 -3.90558881 -3.77938937]
1987,-3.7532533933383676,0.7180001735687256,[-3.20836321 -2.77974573 -4.33193887 -5.05014413 -3.39607502]
1988,-3.6599023764533682,0.747999906539917,[-3.37277391 -2.65742619 -5.45713133 -3.36954333 -3.44263712]
1989,-4.169856321194259,0.7630000114440918,[-3.772424   -3.01618041 -6.39481315 -3.17712721 -4.48873684]
1990,-4.4043190414229603,0.9800000190734863,[-4.38199467 -4.03542073 -6.45158983 -3.47723971 -3.67535028]
1991,-5.2194047163914181,0.8279998302459717,[-5.62748809 -4.82838571 -5.51972658 -4.35429619 -5.76712702]
1992,-4.0435106830204122,0.874000072479248,[-4.65818857 -3.52650584 -4.2139212  -3.12531027 -4.69362754]
1993,-4.1684034743121767,0.875,[-3.80018898 -3.33127411 -4.40947059 -3.89677986 -5.40430384]
1994,-3.174434109892784,0.8410000801086426,[-3.8578613  -1.66764726 -3.03342485 -3.55970751 -3.75352962]
1995,-3.3081501915312663,1.1540000438690186,[-4.59155311 -3.85099868 -2.47781559 -2.28859698 -3.3317866 ]
1996,-3.9674299891946667,0.9169998168945312,[-3.23004825 -5.1655877  -4.94360767 -2.7585001  -3.73940623]
