Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.87885852653568686,1.196000099182129,[-1.02173688 -1.12200999 -0.67336228 -0.99358831 -0.58359517]
2005,-1.0184563260581165,1.4670000076293945,[-1.08055926 -1.04093206 -1.26732799 -0.90498822 -0.7984741 ]
2006,-0.71982752299751307,1.4609999656677246,[-0.61948023 -0.67834137 -0.92680235 -0.72031693 -0.65419673]
2007,-0.6425959913506547,1.3889999389648438,[-0.55817953 -0.64367018 -0.86269654 -0.72158665 -0.42684705]
2008,-0.59886716546391061,1.4230000972747803,[-0.56096578 -0.653709   -0.78025484 -0.56303219 -0.43637401]
2009,-0.63434738289061987,1.4819998741149902,[-0.6962863  -0.6243457  -0.61366737 -0.76440807 -0.47302946]
2010,-0.56191086787748179,1.7180001735687256,[-0.48189279 -0.63009144 -0.65415753 -0.55376742 -0.48964516]
2011,-0.57687696097210728,1.4689998626708984,[-0.55017291 -0.72191606 -0.65000359 -0.51516348 -0.44712877]
2012,-0.5997210989663907,1.4470000267028809,[-0.61991653 -0.6440756  -0.48927691 -0.60133666 -0.64399979]
2013,-0.57845605426981372,1.444000005722046,[-0.55419122 -0.65290695 -0.55805474 -0.492555   -0.63457237]
2014,-0.63124683681871496,1.3240001201629639,[-0.60490414 -0.6930152  -0.66410833 -0.59715537 -0.59705114]
