Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.88821826519355673,1.1750001907348633,[-0.86780069 -1.27833112 -0.66725361 -1.02597845 -0.60172745]
2005,-0.94875709482112547,1.4029998779296875,[-1.00654838 -0.93039123 -1.14205654 -0.88992042 -0.7748689 ]
2006,-0.72949989489970568,1.4179999828338623,[-0.74005221 -0.68365277 -0.79742779 -0.73567651 -0.69069019]
2007,-0.63669746116521653,1.3370001316070557,[-0.56121576 -0.63446617 -0.77761729 -0.75726953 -0.45291856]
2008,-0.65487177284527986,1.4279999732971191,[-0.60681039 -0.66870322 -0.86130416 -0.67362248 -0.46391862]
2009,-0.66560824631857118,1.4010000228881836,[-0.71577571 -0.65722198 -0.73093499 -0.70575935 -0.51834922]
2010,-0.6510862663256336,1.750999927520752,[-0.5424332  -0.65569212 -0.79782186 -0.69120529 -0.56827886]
2011,-0.58374555554218333,1.4130001068115234,[-0.6016736  -0.74408967 -0.58916461 -0.52733664 -0.45646326]
2012,-0.58278248675869948,1.5529999732971191,[-0.66002933 -0.5505703  -0.51505742 -0.56759861 -0.62065678]
2013,-0.61974466584513233,1.4099998474121094,[-0.60390224 -0.64815426 -0.59588161 -0.59288021 -0.65790501]
2014,-0.635249887685848,1.3259999752044678,[-0.63961483 -0.65065162 -0.61211572 -0.65851854 -0.61534874]
