Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.6691768165557446,1.1710000038146973,[-1.53218769 -1.65699842 -2.03058752 -1.68149292 -1.44461754]
2005,-1.2940089822276342,1.373000144958496,[-1.23748276 -1.20394609 -1.35435854 -1.45828193 -1.21597559]
2006,-0.87565237834825493,1.3609998226165771,[-0.92281641 -0.85789591 -0.77428658 -0.97219878 -0.85106421]
2007,-0.8727364589905644,1.3580000400543213,[-1.02772155 -0.80418612 -0.94761883 -0.84120751 -0.74294829]
2008,-0.77561344475742322,1.4570000171661377,[-0.58589309 -0.84076463 -0.88340966 -0.81795032 -0.75004952]
2009,-0.74764010521624735,1.4219999313354492,[-0.70607207 -0.88144094 -0.63169092 -0.80331296 -0.71568364]
2010,-0.76971569718801369,1.6450002193450928,[-0.5586429  -0.67863775 -0.97917867 -0.81737363 -0.81474554]
2011,-0.80258771544341945,1.5219998359680176,[-0.68933924 -0.70163197 -0.80799715 -0.90936697 -0.90460324]
2012,-0.80367046965408862,1.6419999599456787,[-0.67240164 -0.62373016 -0.92357866 -0.90250483 -0.89613705]
2013,-0.71828087588564959,1.383000135421753,[-0.61031866 -0.61010786 -0.78838865 -0.7587179  -0.82387131]
2014,-0.79380508451376031,1.4079999923706055,[-0.70766515 -0.5717596  -0.85949849 -0.98772606 -0.84237612]
