Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-24.232382985291046,0.26200008392333984,[-25.15146321 -17.54741796 -25.54777434 -20.83061144 -32.08464797]
1961,-43.963473935461394,0.3259999752044678,[-60.77227592 -43.37686051 -42.17645177 -34.27649963 -39.21528184]
1962,-24.478121907937997,0.2969999313354492,[-38.07620327 -24.68242091 -25.07838538 -15.78641914 -18.76718084]
1963,-28.296918074079787,0.3020000457763672,[-28.1757946  -25.52022039 -29.2133917  -17.85513904 -40.72004464]
1964,-116.32829576820204,0.3250000476837158,[ -86.17873041  -84.63103384 -112.95724827 -180.39608162 -117.4783847 ]
1965,-27.995697545823781,0.28999996185302734,[-26.71400008 -26.80716323 -25.15456759 -30.32487151 -30.97788533]
1966,-44.07495867474664,0.30299997329711914,[-45.22269366 -29.48292714 -64.48539296 -36.8358594  -44.34792021]
1967,-69.725336737489712,0.33500003814697266,[-47.65651987 -49.85741584 -86.92669251 -98.09650746 -66.08954801]
1968,-43.793277570687408,0.31999993324279785,[-48.65916888 -32.63460491 -52.08377747 -48.51555425 -37.07328235]
1969,-350.48200411255476,0.2999999523162842,[-375.04246378 -273.91264982 -716.25139214 -178.12766517 -209.07584966]
1970,-119.55101547674084,0.5750000476837158,[-127.51426823  -85.56890509 -192.0251388  -117.02368867  -75.6230766 ]
1971,-60.177176172892715,0.5509998798370361,[-64.49658753 -43.2361659  -77.00830391 -54.16663631 -61.97818721]
1972,-131.554113683678,0.5200002193450928,[-139.96486986  -93.99365219 -200.33581021 -142.15874086  -81.3174953 ]
1973,-423.2056316633184,0.5169999599456787,[-536.9366679  -223.19677192 -561.57020112 -524.20335982 -270.12115755]
1974,-974.03227011099659,0.5709998607635498,[-1025.26808515  -387.22415769 -1543.81418911 -1465.25712725  -448.59779136]
1975,-207.45710026741432,0.5480000972747803,[-321.55381049 -144.88125576 -274.88905522 -207.12165897  -88.8397209 ]
1976,-138.28746013642623,0.5590000152587891,[-163.80707697 -148.11517692 -153.81896404 -139.14895936  -86.54712339]
1977,-496.85750159603288,0.5429999828338623,[-715.60582528 -329.33983017 -688.83867694 -498.46912071 -252.03405489]
1978,-271.41719119597656,0.5329999923706055,[-296.827122   -245.1521808  -332.80474826 -252.77138125 -229.53052367]
1979,-924.11219591810857,0.5429999828338623,[-1294.78222304  -572.44662103 -1222.60409769  -996.82231644  -533.90572139]
1980,-767.7139105889047,0.7420001029968262,[ -594.18523711 -1893.55223866  -454.08055311  -486.50495677  -410.2465673 ]
1981,-350.97041656907851,0.6999998092651367,[-501.57200392 -297.22258072 -346.28673926 -354.39703883 -255.37372012]
1982,-358.28031746604472,0.6909999847412109,[-522.86931149 -227.94083938 -343.21623564 -396.77424615 -300.60095468]
1983,-318.71223370428174,0.6830000877380371,[-396.40154487 -237.16370615 -360.36280403 -328.96087753 -270.67223594]
1984,-194.88030583090008,0.625,[-238.86405565 -136.72081572 -176.64754461 -235.26352246 -186.90559071]
1985,-787.14560348635769,0.8159999847412109,[-1084.79683882  -504.66889927 -1150.63848705  -780.49701217  -415.12678013]
1986,-481.79600538591524,0.6740000247955322,[-666.66205355 -312.71847854 -665.16516533 -432.93398045 -331.50034906]
1987,-329.25014054209629,0.6960000991821289,[-414.01724979 -251.00175755 -430.4785383  -309.61946622 -241.13369085]
1988,-351.18385455576083,0.6969997882843018,[-579.23038178 -242.43928872 -368.23026637 -323.83481404 -242.18452187]
1989,-652.14307763321256,0.7690000534057617,[-747.96572142 -571.82429177 -904.43158692 -522.28127082 -514.21251724]
1990,-449.70909351856017,0.9550001621246338,[-472.00014176 -420.15105812 -819.96776858 -285.4067718  -251.01972733]
1991,-344.13019898837535,0.8459999561309814,[-441.22985503 -368.47539292 -388.88045604 -322.81332357 -199.25196738]
1992,-671.08375848434662,0.7790000438690186,[ -600.47965946  -589.51612823 -1131.71556559  -599.32278511  -434.38465403]
1993,-897.82586827756347,0.8329999446868896,[ -991.54175664  -677.4865178  -1183.07338677 -1206.45937886  -430.56830132]
1994,-946.64574305913482,0.8409998416900635,[-1053.5141316   -683.48437682 -1238.01076848  -984.66888662  -773.55055179]
1995,-1031.6075454082425,0.9700000286102295,[-1131.35653465  -874.03655353 -1815.80558415  -586.83537918  -750.00367553]
1996,-462.56342878128015,0.8900001049041748,[-515.80326875 -423.72283444 -669.73532904 -333.8774658  -369.67824587]
1997,-1324.8894456735875,0.9140000343322754,[-1987.79302245 -1454.11015337 -1329.39323418  -985.03774972  -868.11306865]
1998,-1100.9267317622825,0.9249999523162842,[-1178.49355083  -824.2763088  -1613.98118916 -1035.05181904  -852.83079098]
1999,-724.28455165350408,0.937000036239624,[ -734.91289438  -618.78747731 -1192.20304537  -663.08446772  -412.43487349]
2000,-402.07829980808776,1.1749999523162842,[-402.70810743 -321.98518195 -603.27576367 -308.71763607 -373.70480992]
2001,-413.40192349962638,1.000999927520752,[-578.98970937 -393.82351208 -551.42327995 -293.08334447 -249.68977162]
2002,-662.61937052783969,1.0759999752044678,[-924.45949283 -572.01385377 -852.52053384 -585.54714674 -378.55582546]
2003,-532.496083254768,1.0840001106262207,[-736.46549419 -590.97926951 -630.05743094 -387.06044255 -317.91777909]
2004,-573.51354876979906,1.2330000400543213,[-687.43188385 -650.30109634 -754.47449401 -488.68306054 -286.6772091 ]
2005,-1965.9245776870957,1.75,[-3112.64458789 -1726.23660034 -2036.21308714 -1581.47431578 -1373.05429728]
2006,-741.81999639941,1.6419999599456787,[ -693.87874517  -613.94663172 -1221.30630027  -586.51114894  -593.4571559 ]
2007,-1108.7246675068741,1.5079998970031738,[-1407.36159264  -700.32732089 -1993.70188167  -812.39601056  -629.83653178]
2008,-1406.1709278461781,1.558000087738037,[-1712.08317286 -1147.36639962 -2170.91433064  -953.36773383 -1047.12300227]
2009,-1124.0677657631018,2.1070001125335693,[-1444.60202384 -1106.18719709 -1616.2690401   -790.15327161  -663.12729617]
2010,-931.70445235487227,2.187999963760376,[-1535.81325712  -563.99141155  -983.08466053  -940.22842918  -635.4045034 ]
2011,-850.22352938156655,1.7660000324249268,[-1097.0658747   -718.74112109  -898.04715847  -975.11227699  -562.15121566]
2012,-633.74480613820128,1.691999912261963,[-576.55730934 -546.03661228 -954.38944581 -547.27838386 -544.4622794 ]
2013,-528.38284340374946,1.7070000171661377,[-532.13261969 -438.8157247  -646.68928693 -627.21424217 -397.06234354]
