Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-93.313307780724216,0.2869999408721924,[-100.88509577  -86.88723258  -89.30457229  -93.9797673   -95.50987097]
1961,-109.63197080800919,0.31599998474121094,[-126.77192838 -101.75215297  -98.92646032 -119.51645952 -101.19285285]
1962,-102.29263934625224,0.28299999237060547,[-113.18682637  -95.86627927 -101.02543268 -110.44762295  -90.93703546]
1963,-113.76183081472637,0.33899998664855957,[-122.55983633  -98.11303657 -114.08841572 -115.04114294 -119.00672251]
1964,-216.17404447802687,0.2929999828338623,[-202.58783803 -138.90852556 -281.67520993 -268.66710585 -189.03154302]
1965,-127.67404643404691,0.312999963760376,[-139.59572914 -111.67832754 -128.68364659 -135.98949345 -122.42303546]
1966,-140.71892342675858,0.3059999942779541,[-178.48142193 -121.85433189 -108.04440058 -152.69889699 -142.51556575]
1967,-155.40116769309535,0.33500003814697266,[-164.15417539 -107.25098991 -148.32469015 -189.42680306 -167.84917996]
1968,-157.85058643002108,0.29400014877319336,[-196.4396245  -131.95149055 -142.10831167 -171.54835056 -147.20515487]
1969,-444.94330901610346,0.30299997329711914,[-421.95134748 -305.76008804 -745.53482991 -379.44400385 -372.0262758 ]
1970,-211.93806945220445,0.5539999008178711,[-166.96217239 -116.93833265 -415.03843078 -221.58966891 -139.16174253]
1971,-226.35968215015859,0.6630001068115234,[-206.20744299 -125.88009324 -480.71054426 -158.03319208 -160.96713818]
1972,-312.892787531387,0.6079998016357422,[-279.66405699 -189.07112859 -661.75306192 -239.82971433 -194.14597582]
1973,-534.33137607714309,0.6110000610351562,[-515.09176755 -370.16267389 -660.34147354 -779.13742018 -346.92354522]
1974,-716.95948890246689,0.6360001564025879,[-1198.31698529  -416.40211883  -955.0881438   -469.73683466  -545.25336193]
1975,-433.90595471823451,0.617999792098999,[-615.83300364 -337.57765918 -481.03579752 -445.9964007  -289.08691256]
1976,-468.56634764339606,0.624000072479248,[-696.77033763 -321.16127376 -631.5969587  -378.91260626 -314.39056186]
1977,-659.99731261861791,0.564000129699707,[ -551.39432815  -491.70282287 -1359.64788962  -487.84421058  -409.39731187]
1978,-629.778041092678,0.6039998531341553,[ -739.94227165  -354.33283312 -1036.14545513  -595.11896216  -423.3506834 ]
1979,-982.64453792882682,0.6040000915527344,[-1838.26786994  -667.86147832  -842.30591829  -809.83360679  -754.9538163 ]
1980,-787.30542879966856,0.8450000286102295,[-1196.87507685  -606.36632001  -766.71440798  -756.94087127  -609.6304679 ]
1981,-787.08226520364803,0.7329998016357422,[-1118.96209887  -469.38117519 -1105.41577374  -578.2744208   -663.37785742]
1982,-705.96151655889469,0.7430000305175781,[ -905.68749976  -427.39598897 -1005.75702235  -560.80750965  -630.15956207]
1983,-634.36078906379805,0.746999979019165,[-879.96544242 -380.1438057  -819.43576851 -529.15324497 -563.10568372]
1984,-630.1324676894634,0.754000186920166,[-658.13922447 -419.24969887 -967.35461141 -548.07664234 -557.84216135]
1985,-1219.2273327807904,0.8609998226165771,[-1178.72613181  -989.90525241 -2249.05707009  -868.87421988  -809.5739897 ]
1986,-930.16828755134225,0.7770001888275146,[ -705.78376611  -754.55623879 -1979.37055729  -585.06987766  -626.0609979 ]
1987,-964.23326342325379,0.744999885559082,[ -806.89564328  -676.09151428 -2013.22888858  -677.11666209  -647.83360888]
1988,-1005.0138118478986,0.7620000839233398,[-1122.77237524  -657.47426881 -1652.38484912  -695.60804001  -896.82952607]
1989,-1281.2402792387606,0.7690000534057617,[-1128.82403029  -981.88733775 -2632.58967561  -774.35702246  -888.5433301 ]
1990,-1161.8328940655572,1.0179998874664307,[-1048.12940043  -810.96732745 -2353.61522069  -776.3113886   -820.14113317]
1991,-1194.8509670184674,0.875999927520752,[-1044.63551658  -904.63586545 -2522.65920105  -796.65362179  -705.67063023]
1992,-1250.7948020261404,0.871999979019165,[ -997.08012026  -890.95093474 -2404.99652032  -935.08729072 -1025.8591441 ]
1993,-1220.491857312993,0.9520001411437988,[-1292.11634529  -793.84238817 -2504.15408079  -657.6564752   -854.68999711]
1994,-1563.9668283367027,0.8829998970031738,[-1224.86660968 -1069.73877619 -3409.32733663  -998.40714657 -1117.49427261]
1995,-1582.7661647252366,1.0940001010894775,[-1974.39702663  -919.47314886 -2740.03530124 -1047.69023513 -1232.23511176]
1996,-1405.4898955564713,0.9500000476837158,[-1650.29298369 -1052.71942659 -2175.80588931 -1120.67090255 -1027.96027564]
1997,-1834.3337543430539,1.0109999179840088,[-2131.95373935 -1525.75166144 -2998.28411752 -1259.5316783  -1256.14757512]
1998,-1562.3621515725899,0.9869999885559082,[-1584.09269123  -959.1655253  -2578.56079452 -1141.92341816 -1548.06832865]
1999,-1578.5314967743245,1.0780000686645508,[-1990.00087291 -1218.91062271 -1975.63774642 -1420.1945771  -1287.91366473]
2000,-1272.6879033071534,1.3450000286102295,[-1458.46945448  -917.86905118 -1870.20331957  -999.73221473 -1117.16547658]
2001,-1346.382693404194,1.0889999866485596,[-1370.01002823  -917.5810512  -2381.38368546 -1011.02840265 -1051.91029948]
2002,-1653.3509980242532,1.1579999923706055,[-1430.72040452 -1255.20534137 -3030.40411384 -1207.71303806 -1342.71209232]
2003,-1752.1314203977552,1.1399998664855957,[-1695.74517565 -1244.11083983 -3199.81281161 -1262.80870767 -1358.17956722]
2004,-1955.8437590917511,1.13100004196167,[-1880.36686516 -1352.25604721 -3440.3122434  -1588.94894633 -1517.33469336]
