Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.8247473773588139,0.2799999713897705,[-4.19318305 -4.75856619 -3.5112163  -2.64320918 -4.01756217]
1961,-3.1658041957129881,0.37399983406066895,[-2.81119497 -3.65232436 -3.14690194 -2.92710534 -3.29149437]
1962,-3.2047009420585963,0.35700011253356934,[-3.24288927 -4.03453064 -3.13694714 -2.64724073 -2.96189694]
1963,-2.981038600856865,0.2890000343322754,[-3.0071777  -1.92726509 -3.41028832 -3.07399783 -3.48646407]
1964,-4.7873011527653873,0.27900004386901855,[ -3.00241463  -3.17050991  -3.48889286 -10.59302392  -3.68166444]
1965,-3.2342762595341519,0.3619999885559082,[-2.80819706 -2.87926565 -3.4838859  -3.2786098  -3.72142289]
1966,-3.4999338584559831,0.3059999942779541,[-3.13463271 -2.430589   -3.15551954 -5.78475819 -2.99416985]
1967,-3.5824819016894693,0.3119997978210449,[-3.06304785 -2.495482   -3.76268432 -5.80121688 -2.78997846]
1968,-3.3091190192655136,0.30700016021728516,[-2.76865725 -2.89126353 -3.28728218 -4.02807476 -3.57031737]
1969,-3.4235612334134862,0.30900001525878906,[-4.06248144 -2.56693091 -2.84422426 -4.09698028 -3.54718928]
1970,-2.9535431895728426,0.5429999828338623,[-3.07010138 -2.53153243 -2.79338317 -3.3609949  -3.01170407]
1971,-4.0146394371832077,0.5190000534057617,[-4.15038105 -3.49901633 -3.96635357 -4.16628742 -4.29115881]
1972,-4.1369516594792186,0.5839998722076416,[-2.93487235 -3.13497056 -5.03507364 -5.11621808 -4.46362367]
1973,-3.795862909194649,0.5109999179840088,[-3.32899906 -3.6986613  -4.66120512 -3.90630032 -3.38414875]
1974,-4.2868538360637345,0.5380001068115234,[-3.93925229 -4.08810641 -4.66924315 -4.2947546  -4.44291272]
1975,-4.1237177800472784,0.5590000152587891,[-4.10128249 -3.2856408  -5.3016132  -3.74442178 -4.18563063]
1976,-3.4654573494478762,0.5439999103546143,[-3.53427198 -3.29615077 -3.49221817 -2.66300667 -4.34163915]
1977,-4.0569183194578073,0.5220000743865967,[-4.05038777 -3.39663501 -3.94202132 -4.27092821 -4.6246193 ]
1978,-3.9534871598961261,0.5780000686645508,[-3.95833362 -3.41282501 -3.86439041 -3.97925885 -4.55262791]
1979,-4.8199549053838293,0.503000020980835,[-5.10163769 -3.34483343 -6.92112099 -3.6291654  -5.10301702]
1980,-3.5669937647160439,0.7689998149871826,[-4.93282894 -3.10319054 -3.47229309 -3.42519526 -2.90146101]
1981,-3.6897012396255278,0.6670000553131104,[-4.5997427  -3.44337098 -3.74252255 -2.85812501 -3.80474496]
1982,-3.9178396749812436,0.6779999732971191,[-4.01163467 -3.53979811 -3.56532865 -4.11519007 -4.35724688]
1983,-3.4002748480049299,0.6690001487731934,[-3.20038644 -2.97130914 -3.44161011 -4.26375526 -3.12431329]
1984,-3.298268349803112,0.6949999332427979,[-3.76619233 -2.69712329 -3.25196989 -3.19573368 -3.58032256]
1985,-3.2325219392142595,0.7920000553131104,[-3.53683077 -3.20438812 -3.49095457 -2.70805534 -3.22238089]
1986,-3.6267344693799268,0.6569998264312744,[-3.62725877 -3.69812522 -3.13179513 -3.86435484 -3.81213839]
1987,-3.7464674328560776,0.7210001945495605,[-3.30917151 -2.71184533 -4.30212628 -5.06164078 -3.34755326]
1988,-3.6308295483603836,0.7229998111724854,[-3.36727347 -2.49898993 -5.47899582 -3.19354616 -3.61534235]
1989,-4.1318397357817549,0.7100000381469727,[-3.7341916  -3.00517353 -6.277029   -3.13188003 -4.51092451]
1990,-4.2388996853252481,0.9120001792907715,[-4.54538803 -3.92216253 -6.32845137 -3.22617731 -3.1723192 ]
1991,-5.1679612527387473,0.8689999580383301,[-5.85504722 -4.54525823 -5.44358473 -4.15617378 -5.8397423 ]
1992,-4.1697551199374931,0.8169999122619629,[-4.93780527 -3.68838275 -4.30769863 -3.10317142 -4.81171753]
1993,-4.0613456207517746,0.8199999332427979,[-3.70140111 -3.00291687 -4.44542865 -3.81636052 -5.34062095]
1994,-3.1335391202450329,0.8480000495910645,[-3.90493225 -1.60934704 -2.95497131 -3.50640536 -3.69203964]
1995,-3.3764104814680649,0.9620001316070557,[-5.04372576 -3.80318514 -2.76456512 -2.27731101 -2.99326538]
1996,-3.934261987505173,0.8980000019073486,[-3.46357107 -5.15901875 -4.88628023 -2.54909228 -3.6133476 ]
1997,-3.1701331738333245,0.9019999504089355,[-2.5871688  -3.41149349 -3.98070881 -2.78363861 -3.08765617]
1998,-3.0568427720866636,0.8959999084472656,[-3.19483686 -2.5793639  -3.27366172 -2.61674938 -3.619602  ]
1999,-2.8187785816740623,0.9309999942779541,[-2.79905106 -2.4514617  -2.45061447 -2.88843684 -3.50432883]
2000,-2.8826338302295977,1.1770000457763672,[-2.66081185 -2.85073692 -3.00796034 -2.63161047 -3.26204957]
2001,-2.8037281588109324,1.0480000972747803,[-2.54470725 -2.32004326 -3.10581441 -2.15361391 -3.89446197]
2002,-3.1778024387070687,1.0199999809265137,[-2.92560022 -2.98132001 -4.74241435 -2.11756029 -3.12211734]
2003,-3.1511999070515437,1.0739998817443848,[-2.75136607 -3.08319478 -3.51671931 -3.0707903  -3.33392908]
2004,-2.6396381322505755,1.1059999465942383,[-3.47560513 -2.7043236  -2.82990764 -1.80942879 -2.3789255 ]
2005,-2.7753375105270015,1.318000078201294,[-3.47486686 -2.51517201 -2.56582189 -2.49758787 -2.82323892]
2006,-2.9359919390432379,1.3889999389648438,[-4.36318169 -2.53969752 -2.5957666  -2.44838006 -2.73293382]
2007,-2.8669604295283655,1.315999984741211,[-3.08336616 -2.50547338 -2.65709983 -2.84274023 -3.24612254]
2008,-3.6565297552181435,1.3880000114440918,[-3.77072802 -3.57057968 -3.84845465 -3.00578996 -4.08709647]
2009,-2.7180972852832754,1.3460001945495605,[-2.92642821 -2.58492223 -3.20463432 -2.28004809 -2.59445358]
2010,-3.0193776738226332,1.623999834060669,[-2.35251688 -2.98209456 -3.73669067 -2.89728308 -3.12830318]
2011,-3.0334132482337779,1.4000000953674316,[-1.98313836 -2.55438494 -4.8452759  -2.35376327 -3.43050376]
2012,-2.4155266743608799,1.3889999389648438,[-2.89896454 -2.32858512 -2.53609365 -2.07838968 -2.23560039]
2013,-1.9747910359727943,1.3399999141693115,[-1.73198235 -2.03114833 -2.57271816 -1.84237283 -1.69573351]
