Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.2834666231487732,1.0810000896453857,[-6.53845625 -5.18165721 -6.72824232 -6.52654704 -6.4424303 ]
2005,-8.6306935416028718,1.3329999446868896,[ -8.59953274  -7.35921108  -8.71154429 -10.15201923  -8.33116036]
2006,-4.2756691197714947,1.3289999961853027,[-4.25115179 -3.02886791 -5.39542408 -4.70327401 -3.9996278 ]
2007,-2.2135542311310457,1.4200000762939453,[-2.10397798 -2.08910136 -2.13646191 -2.57878188 -2.15944803]
2008,-2.5836211075195221,1.555999994277954,[-2.4649182  -2.92773527 -2.3836541  -2.53989388 -2.60190409]
2009,-2.1443237607013019,1.497999906539917,[-2.32474371 -2.44602814 -1.98942021 -2.11454416 -1.84688258]
2010,-2.5914496158096876,1.9350001811981201,[-2.08783048 -2.50639623 -2.16355126 -2.67985707 -3.51961304]
2011,-2.4550492501920522,1.6119999885559082,[-2.10935187 -2.36754621 -2.68630474 -2.21440677 -2.89763666]
2012,-2.4175798713049668,1.6319999694824219,[-2.25326109 -1.93745012 -2.4448054  -2.37219541 -3.08018734]
2013,-2.2003815322545903,1.2790000438690186,[-2.06240664 -2.23135091 -2.14677338 -2.13916817 -2.42220857]
2014,-2.3501093643202351,1.2329998016357422,[-2.20823146 -2.18761011 -2.25312367 -2.54892184 -2.55265975]
