Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.8554601338651775,1.2109999656677246,[-0.85886234 -1.22220508 -0.55531632 -0.98702531 -0.65389163]
2005,-1.0139646989576481,1.3670001029968262,[-1.07477072 -1.01643365 -1.11687128 -0.92127435 -0.94047349]
2006,-0.70418982492967808,1.4270000457763672,[-0.66235927 -0.69492306 -0.72720066 -0.75550057 -0.68096556]
2007,-0.61639564111928913,1.4259998798370361,[-0.59279081 -0.61558204 -0.67740713 -0.7253272  -0.47087103]
2008,-0.59832017355818756,1.3050000667572021,[-0.59214726 -0.62647136 -0.62758176 -0.65424903 -0.49115144]
2009,-0.62372309853753261,1.3889999389648438,[-0.70992827 -0.60049893 -0.57297092 -0.689263   -0.54595437]
2010,-0.6321975539535466,1.691999912261963,[-0.58490417 -0.66998459 -0.69229841 -0.63640015 -0.57740044]
2011,-0.58638347754138942,1.4020001888275146,[-0.63237198 -0.73482066 -0.52031812 -0.55399945 -0.49040719]
2012,-0.57689799627747185,1.2979998588562012,[-0.62738329 -0.57895176 -0.49587896 -0.53062883 -0.65164714]
2013,-0.61546663027207305,1.3980000019073486,[-0.58670794 -0.64772494 -0.60387303 -0.59167587 -0.64735136]
2014,-0.59008909061441195,1.2170000076293945,[-0.57897817 -0.66016452 -0.47447612 -0.66908944 -0.5677372 ]
