Year,Mean Absolute Error,Time Spent (s),Error for each fold
1967,-3.5487873836536594,0.3599998950958252,[-3.05889989 -2.46546335 -3.62972731 -5.81201333 -2.77783303]
1972,-4.2045575350210029,0.5350000858306885,[-2.97158722 -3.5584094  -5.25038506 -5.00356084 -4.23884515]
1977,-4.0499620587496823,0.5360000133514404,[-4.04534578 -3.61076663 -3.95901904 -4.2719752  -4.36270364]
1980,-3.5033036716130765,0.8010001182556152,[-5.00848888 -2.90979389 -3.30369578 -3.59035858 -2.70418122]
1981,-3.6374218776980216,0.7060000896453857,[-4.54636789 -3.59797797 -3.69320444 -2.73766065 -3.61189844]
1982,-3.8261559221810173,0.6299998760223389,[-4.15084804 -3.6270943  -3.29368251 -4.11755274 -3.94160201]
1983,-3.3736317683098975,0.687999963760376,[-3.14272458 -3.14806725 -3.56647664 -4.05311843 -2.95777195]
1984,-3.3347616515121046,0.7309999465942383,[-3.72032505 -2.7429478  -3.23753432 -3.33952044 -3.63348065]
1985,-3.2206783596972741,0.7820000648498535,[-3.55479111 -3.23227412 -3.4646468  -2.75038111 -3.10129867]
1986,-3.6249039020815381,0.6940000057220459,[-3.90616944 -3.58072926 -3.11544419 -3.83721562 -3.684961  ]
1987,-3.7002239384455722,0.7330000400543213,[-3.48629717 -2.6706188  -4.1330558  -4.91885563 -3.2922923 ]
1988,-3.642804791287241,0.7950000762939453,[-3.34023866 -2.60700614 -5.43472501 -3.39037777 -3.44167637]
1989,-4.170595339190422,0.7189998626708984,[-3.79760476 -2.92851149 -6.36526119 -3.43063855 -4.3309607 ]
1990,-4.3251887929861592,1.1080000400543213,[-4.41873163 -4.02259031 -6.38178887 -3.41523205 -3.38760111]
1991,-5.2571579455963846,0.9869999885559082,[-5.61887555 -4.84891234 -5.79317307 -4.39377239 -5.63105637]
1992,-4.2581988915915669,1.0230000019073486,[-4.94787398 -3.64942621 -4.39491191 -3.55197162 -4.74681073]
1993,-4.1915850524599758,0.8470001220703125,[-3.83279559 -3.45572863 -4.35842672 -3.94627982 -5.36469451]
1994,-3.1462114763622391,0.8669998645782471,[-3.87460689 -1.76215696 -2.95588886 -3.48367131 -3.65473337]
1995,-3.3059806790404642,0.9779999256134033,[-4.60229425 -3.82083585 -2.43589656 -2.39300446 -3.27787228]
1996,-4.0919311076322566,0.877000093460083,[-3.27805774 -5.18400859 -4.99198395 -2.835923   -4.16968227]
1997,-3.1619950074740397,0.9950001239776611,[-2.62720495 -3.44387325 -3.80751197 -2.77621414 -3.15517072]
1998,-3.0153822089790081,0.9759998321533203,[-3.1408905  -2.57090238 -3.23428145 -2.49571477 -3.63512195]
1999,-2.8316714719688942,1.0420000553131104,[-2.79998749 -2.51010453 -2.53792215 -2.82315169 -3.4871915 ]
2000,-2.8438095920518491,1.3050000667572021,[-2.67064889 -2.59560858 -2.86431431 -2.81306602 -3.27541016]
2001,-2.7527705817882278,1.0920000076293945,[-2.54920059 -2.26310119 -3.04974729 -2.24154684 -3.660257  ]
2002,-3.0957250926971365,1.2009999752044678,[-2.95282362 -2.84617261 -4.42997478 -2.13355042 -3.11610403]
2003,-3.2437630272555844,1.0920000076293945,[-3.07634584 -3.28549109 -3.4912966  -3.15640227 -3.20927934]
2004,-2.6341946177078008,1.2619998455047607,[-3.4388859  -2.65011316 -2.7764084  -1.76905077 -2.53651487]
2005,-2.7058173702809496,1.4250001907348633,[-3.47127369 -2.42119732 -2.38242581 -2.40152981 -2.85266022]
2006,-2.9409288824793687,1.4509999752044678,[-4.33588521 -2.46058385 -2.69171563 -2.44904501 -2.76741471]
2007,-2.7603306680369597,1.565999984741211,[-2.70997807 -2.30149525 -2.78907115 -2.81061286 -3.19049601]
2008,-3.6097972817842505,1.4579999446868896,[-3.72381398 -3.43592328 -3.74426392 -3.01145253 -4.1335327 ]
2009,-2.7453125035720212,1.5999999046325684,[-2.91815086 -2.56746735 -3.13384924 -2.48839016 -2.61870491]
2010,-2.9072804214435273,1.7150001525878906,[-2.1736707  -2.86968849 -3.49117171 -2.85857727 -3.14329394]
2011,-3.0944800819672258,1.6429998874664307,[-1.96986379 -2.72694752 -4.83473379 -2.37738171 -3.56347359]
2012,-2.4110943189845018,1.5350000858306885,[-2.83536187 -2.28521569 -2.82431554 -1.99377175 -2.11680675]
2013,-1.9176032315194085,1.4890000820159912,[-1.58837243 -2.03276595 -2.47274205 -1.82404571 -1.67009001]
