Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-1009.6976059257929,1.0310001373291016,[-1436.69764438  -791.77114705 -1157.91260503  -783.08978511  -879.01684806]
2002,-692.09896021749387,1.0869998931884766,[ -853.02323092  -471.70145498 -1078.42281778  -531.11305547  -526.23424194]
2003,-1082.9452224403412,1.128999948501587,[ -713.34887634  -886.47125049  -940.57670504 -2409.45718737  -464.87209297]
2004,-992.60620232429278,1.0829999446868896,[ -976.39538279  -765.39356015 -1415.54861716  -998.36341757  -807.33003394]
2005,-907.57994696160347,1.4210000038146973,[ -627.80440891  -892.24434633  -953.32211517 -1393.85560579  -670.67325861]
2006,-1018.5586865076832,1.4000000953674316,[ -723.70385177  -818.6129023  -1544.83971178 -1130.46494629  -875.1720204 ]
2007,-1248.6164390541464,1.3930001258850098,[ -854.28516492 -1216.55745893 -1219.62655665 -1717.76743488 -1234.84557989]
2008,-1218.2641145978,1.4089999198913574,[-1318.09207568 -1069.60295014 -1364.76985627 -1489.24260301  -849.61308788]
2009,-1009.6385867327423,1.4579999446868896,[ -866.79353686  -835.87785755  -962.8760406  -1594.60349968  -788.04199898]
2010,-1034.0296937211235,1.6610000133514404,[ -764.55423842  -740.89121945 -1174.30272728 -1538.91898264  -951.48130082]
2011,-1164.7110542087094,1.4570000171661377,[-1033.14975573  -884.49171254 -1007.78542701 -1972.07932934  -926.04904642]
