Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.5482148148148172,1.0959999561309814,[-6.375      -5.04       -7.31866667 -7.27037037 -6.73703704]
2005,-19.2128957260093,1.3589999675750732,[-22.2816092  -20.06321839 -15.77586207 -20.00068724 -17.94310174]
2006,-17.786001709576635,1.437000036239624,[-19.8989899  -16.09642857 -17.05428571 -20.41350932 -15.46679504]
2007,-17.912490620490569,1.5460000038146973,[-20.08181818 -16.18642857 -17.325      -20.55968254 -15.40952381]
2008,-18.005247730047728,1.3680000305175781,[-19.9982906  -17.00285714 -17.06       -20.55194805 -15.41314286]
2009,-18.056285714285714,1.3940000534057617,[-20.20285714 -17.26       -17.45714286 -19.28285714 -16.07857143]
2010,-17.994202020202017,1.685999870300293,[-19.56767677 -17.52777778 -17.24571429 -19.7615873  -15.86825397]
2011,-17.812966123823266,1.4110000133514404,[-19.01       -17.7462963  -16.77346939 -19.54363636 -15.99142857]
2012,-18.674031746031748,1.4149999618530273,[-19.79722222 -18.31666667 -17.7484127  -20.30642857 -17.20142857]
2013,-18.41359788359788,1.3289999961853027,[-19.35       -18.03888889 -17.56481481 -19.90761905 -17.20666667]
2014,-19.211907180650037,1.261000156402588,[-19.96296296 -18.60185185 -18.64057143 -20.88938776 -17.9647619 ]
