Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.2713901258527391,1.0509998798370361,[-6.322431   -5.34701522 -6.61576317 -6.5800909  -6.49165033]
2005,-8.7627347024742654,1.3429999351501465,[ -8.5490699   -7.55887102  -8.70709885 -10.48082514  -8.51780861]
2006,-4.2824869629087363,1.3250000476837158,[-4.28321416 -3.08979349 -5.30554064 -4.70328088 -4.03060565]
2007,-2.2135542311310457,1.3970000743865967,[-2.10397798 -2.08910136 -2.13646191 -2.57878188 -2.15944803]
2008,-2.5836211075195221,1.3439998626708984,[-2.4649182  -2.92773527 -2.3836541  -2.53989388 -2.60190409]
2009,-2.1443237607013019,1.3370001316070557,[-2.32474371 -2.44602814 -1.98942021 -2.11454416 -1.84688258]
2010,-2.5914496158096876,1.6349999904632568,[-2.08783048 -2.50639623 -2.16355126 -2.67985707 -3.51961304]
2011,-2.4550492501920522,1.3959999084472656,[-2.10935187 -2.36754621 -2.68630474 -2.21440677 -2.89763666]
2012,-2.4226601277998072,1.3600001335144043,[-2.24299468 -1.96685532 -2.4448054  -2.3784579  -3.08018734]
2013,-2.2003815322545903,1.2929999828338623,[-2.06240664 -2.23135091 -2.14677338 -2.13916817 -2.42220857]
2014,-2.3501093643202351,1.241999864578247,[-2.20823146 -2.18761011 -2.25312367 -2.54892184 -2.55265975]
