Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.5482148148148172,1.0540001392364502,[-6.375      -5.04       -7.31866667 -7.27037037 -6.73703704]
2005,-19.212896551724135,1.3309998512268066,[-22.2816092  -20.06321839 -15.77586207 -20.00068966 -17.94310345]
2006,-17.786026551226549,1.380000114440918,[-19.8989899  -16.09642857 -17.05428571 -20.41357143 -15.46685714]
2007,-17.912490620490622,1.2720000743865967,[-20.08181818 -16.18642857 -17.325      -20.55968254 -15.40952381]
2008,-18.005247730047728,1.371999979019165,[-19.9982906  -17.00285714 -17.06       -20.55194805 -15.41314286]
2009,-18.056285714285714,1.4189999103546143,[-20.20285714 -17.26       -17.45714286 -19.28285714 -16.07857143]
2010,-17.994202020202017,1.6319999694824219,[-19.56767677 -17.52777778 -17.24571429 -19.7615873  -15.86825397]
2011,-17.812966123823266,1.4680001735687256,[-19.01       -17.7462963  -16.77346939 -19.54363636 -15.99142857]
2012,-18.674031746031748,1.375,[-19.79722222 -18.31666667 -17.7484127  -20.30642857 -17.20142857]
2013,-18.41359788359788,1.366999864578247,[-19.35       -18.03888889 -17.56481481 -19.90761905 -17.20666667]
2014,-19.211907180650037,1.2950000762939453,[-19.96296296 -18.60185185 -18.64057143 -20.88938776 -17.9647619 ]
