Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-421.27610500061121,0.2869999408721924,[-517.14492732 -406.74545315 -317.75088819 -501.47186929 -363.26738706]
1961,-442.09891462494198,0.28600001335144043,[-550.7503133  -427.04150943 -329.26772809 -523.97993845 -379.45508385]
1962,-467.63493389978703,0.2760000228881836,[-562.0256814  -456.4590257  -361.50168448 -558.27139616 -399.91688176]
1963,-514.42520474010757,0.3169999122619629,[-618.19525843 -512.18025848 -410.90653701 -602.50800073 -428.33596905]
1964,-575.02755210199905,0.3100001811981201,[-666.00812752 -547.43048078 -550.92795406 -686.59489869 -424.17629946]
1965,-617.8960714392972,0.30699992179870605,[-770.59354243 -519.22705761 -595.25918219 -744.09187012 -460.30870485]
1966,-640.55209914283091,0.3259999752044678,[-818.84005832 -543.15227612 -577.2608983  -761.83553356 -501.67172942]
1967,-656.16325424473303,0.3320000171661377,[-832.90273291 -532.95779112 -544.40889173 -823.18248964 -547.36436582]
1968,-712.51324293066841,0.3339998722076416,[-915.05096517 -590.16462455 -574.3598892  -888.82888698 -594.16184874]
1969,-884.80663271323976,0.34200000762939453,[ -939.15990708  -745.42293276 -1173.34242802  -957.18839844  -608.91949726]
1970,-982.91517390069987,0.5429999828338623,[-1113.47242289  -750.70200006 -1267.00239357 -1125.18013776  -658.21891523]
1971,-1149.8897402507207,0.5360000133514404,[-1291.98056572  -901.61835104 -1520.5432619  -1303.48008453  -731.82643806]
1972,-1438.5293493438498,0.5110001564025879,[-1625.12083347 -1161.26655558 -1933.9514698  -1612.2574086   -860.05047927]
1973,-1825.8473708045615,0.5219998359680176,[-1985.50986095 -1367.37068183 -2449.29751161 -2294.86294202 -1032.19585762]
1974,-2139.1036385416946,0.5220000743865967,[-2683.28035452 -1825.27745471 -2626.8546815  -2432.25930336 -1127.84639862]
1975,-2324.348478163764,0.567000150680542,[-2961.4861337  -1947.26062139 -2762.97304904 -2717.10260678 -1232.91997992]
1976,-2533.0867841202594,0.5189998149871826,[-3104.10187817 -2252.22518201 -3098.12487882 -2881.45186153 -1329.53012006]
1977,-2859.1631746719772,0.6010000705718994,[-3149.12640767 -2690.55237192 -3739.24676361 -3209.62775825 -1507.26257193]
1978,-3420.6872797693059,0.568000078201294,[-3962.03929647 -3099.55411835 -4421.53736353 -3843.8504055  -1776.45521499]
1979,-3918.4400172376832,0.5299999713897705,[-5021.53727936 -3538.48626376 -4705.31163245 -3931.03409384 -2395.83081678]
1980,-3713.8694557820404,0.7899999618530273,[-4848.75843163 -3155.90896568 -4220.96710546 -3839.39831595 -2504.31446018]
1981,-3531.614627319942,0.6749999523162842,[-4716.63080174 -3034.06526634 -3999.60794497 -3817.0326792  -2090.73644436]
1982,-3354.0720696968565,0.6809999942779541,[-4485.94267419 -2879.7717415  -3851.26515089 -3345.88921728 -2207.49156463]
1983,-3317.4612881310122,0.7369999885559082,[-4362.78405993 -2872.79859273 -3800.08791679 -3349.63621545 -2201.99965575]
1984,-3311.2023541519929,0.8500001430511475,[-4275.7035974  -2941.25824008 -3811.87505008 -3490.11999199 -2037.05489122]
1985,-3867.9833477980019,1.125999927520752,[-4497.11823613 -3872.77716568 -4986.33733205 -3763.69642199 -2219.98758315]
1986,-4436.8727931265221,0.8440001010894775,[-5011.78959954 -4603.68631615 -6000.02944846 -4280.69897993 -2288.15962154]
1987,-4848.8819265073153,0.8299999237060547,[-5272.62023813 -5102.50973038 -6617.368895   -4704.61484232 -2547.29592671]
1988,-4981.8901838870461,0.7839999198913574,[-5540.81734186 -5258.4633784  -6650.7846601  -4742.29309857 -2717.09244049]
1989,-5418.8935473070951,0.7850000858306885,[-5821.24415844 -6130.81070344 -7200.63463859 -5099.21656149 -2842.56167458]
1990,-5510.4004347365535,1.1039998531341553,[-5933.38088671 -5947.36188047 -7551.70567349 -5204.91427546 -2914.63945756]
1991,-5880.7549443106391,0.9700000286102295,[-6171.83966458 -6413.80689231 -8133.75243054 -5600.51456153 -3083.86117259]
1992,-5657.499949310175,0.8400001525878906,[-6025.06448008 -5983.07073895 -7841.86531562 -5391.60925331 -3045.88995859]
1993,-5970.0363637727487,0.8519999980926514,[-6563.56096446 -6317.30686166 -8479.95315978 -5639.55905058 -2849.80178239]
1994,-6661.8116987239291,0.8239998817443848,[-7046.54425266 -7168.06361149 -9799.26795721 -6009.82272858 -3285.35994368]
1995,-6925.8765401773589,1.0429999828338623,[-7817.04704861 -7257.85892796 -9951.00265343 -6214.750933   -3388.72313789]
1996,-6678.6400682978147,0.8680000305175781,[-7430.43763929 -6917.37445289 -9458.91901623 -6135.5179956  -3450.95123748]
1997,-6903.8320660031068,0.9830000400543213,[-8078.27333411 -7417.20120752 -9578.5130963  -6009.4590169  -3435.7136752 ]
1998,-7184.8818612395062,0.9449999332427979,[-8268.02241751 -7423.04210872 -9846.71568489 -6287.62535053 -4099.00374455]
1999,-7135.013789105823,0.8970000743865967,[-8754.41296554 -6785.45480077 -9663.73128181 -6384.66547875 -4086.80441865]
2000,-7014.6222762647476,1.2760000228881836,[-8385.02841783 -7176.27473091 -9466.74345414 -6382.17564245 -3662.889136  ]
2001,-7378.8332800690087,1.128999948501587,"[ -8623.46792165  -7730.69481822 -10039.37491057  -6769.37431758
  -3731.25443232]"
2002,-8514.371129133966,1.0950000286102295,"[ -9609.02804386  -9234.53723356 -11737.82950516  -7638.67217387
  -4351.78868922]"
2003,-9677.7122374689097,1.0550000667572021,"[-10802.34164007 -10455.4985372  -13420.86021431  -8681.46956928
  -5028.39122649]"
2004,-10419.551218849901,1.1999998092651367,"[-11592.91228994 -11042.80365717 -14455.42778094  -9615.07672909
  -5391.53563711]"
2005,-11460.954440851161,1.504000186920166,"[-12500.83382817 -13035.44046634 -15412.83806005 -10418.46459138
  -5937.19525832]"
2006,-12840.90928209919,1.7430000305175781,"[-13757.54209473 -13524.60449193 -18399.69496056 -11754.99981056
  -6767.70505272]"
