Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8554844840923372,1.1340000629425049,[-2.20266726 -1.41314162 -2.68991052 -1.62018787 -1.35151515]
2005,-1.8171411600364453,1.432999849319458,[-2.18369027 -1.89299224 -1.57062582 -1.67646441 -1.76193306]
2006,-1.7177584711852376,1.445000171661377,[-1.89333333 -1.70428571 -1.63559322 -1.64740597 -1.70817411]
2007,-1.6836870150342915,1.4809999465942383,[-1.86703703 -1.80022668 -1.54738921 -1.62939466 -1.5743875 ]
2008,-1.7095567424307874,1.374000072479248,[-1.87413793 -1.93457143 -1.48742857 -1.72466165 -1.52698413]
2009,-1.7045983003518828,1.5259997844696045,[-1.82258755 -1.91323317 -1.51563378 -1.66307417 -1.60846283]
2010,-1.8326878946310434,1.746999979019165,[-1.97222222 -1.97028987 -1.57254661 -1.86266651 -1.78571426]
2011,-1.8262947842389778,1.4830000400543213,[-1.97222222 -2.         -1.51142857 -1.93591837 -1.71190476]
2012,-1.8901008212490313,1.3619999885559082,[-2.         -1.91098765 -1.59876543 -2.02034286 -1.92040816]
2013,-1.9164824721761033,1.4040000438690186,[-1.90238095 -2.07635659 -1.68550136 -2.06534954 -1.85282392]
2014,-2.0293472636794241,1.2929999828338623,[-2.07094017 -2.05555556 -1.89568467 -2.06515679 -2.05939913]
