Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.85471849418813117,1.250999927520752,[-1.01408243 -1.12360604 -0.46165309 -1.04390008 -0.63035083]
2005,-0.98063613661312521,1.4539999961853027,[-1.02047601 -1.0017921  -1.19236724 -0.88553497 -0.80301036]
2006,-0.62319106165980531,1.3949999809265137,[-0.53338311 -0.5256867  -0.71192603 -0.73908888 -0.60587058]
2007,-0.47966400770307943,1.4189999103546143,[-0.45148681 -0.47278221 -0.63982141 -0.51352881 -0.3207008 ]
2008,-0.49030453353373565,1.4630000591278076,[-0.49125937 -0.51190443 -0.62387019 -0.44570398 -0.3787847 ]
2009,-0.52369193886571586,1.4769999980926514,[-0.50390966 -0.48659327 -0.47958771 -0.69498794 -0.45338111]
2010,-0.54558621037780808,1.808000087738037,[-0.44290146 -0.51013347 -0.76734853 -0.42981417 -0.57773342]
2011,-0.57055215194151787,1.7860000133514404,[-0.52176445 -0.57817461 -0.81967107 -0.50434184 -0.4288088 ]
2012,-0.53318244841799189,1.613999843597412,[-0.4550051  -0.53752349 -0.57144972 -0.45840905 -0.64352488]
2013,-0.50398768096938962,1.4570000171661377,[-0.32106449 -0.50394428 -0.65419836 -0.38795521 -0.65277606]
2014,-0.61555827391292894,1.3220000267028809,[-0.54164582 -0.62660768 -0.72620867 -0.57367237 -0.60965683]
