Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.1018478368927971,1.0260000228881836,[-5.77972031 -4.63378489 -6.95164367 -6.5383551  -6.60573522]
2005,-18.550538957938549,1.309999942779541,[-21.38290375 -19.57039814 -15.30813389 -19.26830302 -17.22295599]
2006,-17.105439437175114,1.3529999256134033,[-19.00319843 -15.42753056 -16.75765994 -19.6755703  -14.66323796]
2007,-17.462742698707039,1.3489999771118164,[-19.55734132 -15.6918261  -16.94275462 -20.17610666 -14.9456848 ]
2008,-17.690136820534747,1.3819999694824219,[-19.74887236 -16.67825594 -16.87702081 -20.22239079 -14.9241442 ]
2009,-17.780547068021669,1.38100004196167,[-19.8694987  -16.97952396 -17.39358727 -18.97727745 -15.68284796]
2010,-17.60243147660249,1.6649999618530273,[-19.24011925 -17.01014819 -16.84798294 -19.40052815 -15.51337885]
2011,-17.451162151483668,1.3950002193450928,[-18.53388919 -17.439247   -16.51091981 -19.13206255 -15.63969221]
2012,-18.453484788837393,1.319000005722046,[-19.59324387 -18.11648754 -17.6192042  -20.02241142 -16.9160769 ]
2013,-18.229518237653224,1.306999921798706,[-19.10372883 -17.88056319 -17.48078208 -19.67971813 -17.00279895]
2014,-19.019605884048278,1.246999979019165,[-19.81962153 -18.46256003 -18.40911076 -20.67735263 -17.72938446]
