Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-3330.0229397770031,1.1610000133514404,[-4403.02010861 -2330.82519681 -3438.73296823 -2722.65602905 -3754.88039619]
2002,-3921.6374543075208,1.1129999160766602,[-5117.45388844 -2780.48896708 -4283.62126978 -3429.31468421 -3997.30846203]
2003,-3973.7388491850579,1.0929999351501465,[-5846.71353379 -3154.29454428 -3978.81158965 -3443.97529727 -3444.89928094]
2004,-4163.2913665679525,1.126000165939331,[-5431.17392619 -3333.57906281 -4740.09745353 -3549.01194301 -3762.5944473 ]
2005,-3642.1983138672244,1.3609998226165771,[-3636.39493387 -3219.90735528 -4496.7546862  -3497.51651674 -3360.41807724]
2006,-5290.9817128850227,1.373000144958496,[-6710.29415822 -4331.13421282 -5123.96848858 -5299.1255773  -4990.38612751]
2007,-5168.7135766368237,1.3429999351501465,[-6185.9502654  -3843.82550413 -5371.1429464  -5325.06334414 -5117.58582312]
2008,-4711.3707938116677,1.38100004196167,[-4903.77062682 -3203.10284722 -5030.7356288  -5127.4743573  -5291.77050892]
2009,-4673.6545971765136,1.3870000839233398,[-4473.14237359 -3166.60176769 -4593.59437558 -5460.07771291 -5674.85675612]
2010,-4688.6253641588683,1.6579999923706055,[-3759.2871268  -3139.2671344  -5955.75007366 -5331.90448607 -5256.91799987]
2011,-5126.8800870108607,1.4509999752044678,[-4513.70299113 -3489.07792298 -4934.92846602 -6489.23053685 -6207.46051808]
