Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-3994.9545237803177,1.059000015258789,[-5851.33448604 -3235.43799799 -2639.28711859 -3397.9443049  -4850.76871137]
2002,-4394.2618070970948,1.1180000305175781,[-6447.00651953 -3726.56116633 -3325.15549505 -4008.24136597 -4464.34448861]
2003,-4694.2838442285574,1.0989999771118164,[-6388.02792756 -3829.26123476 -3799.70574367 -4798.61712577 -4655.80718938]
2004,-5143.0701535686258,1.0329999923706055,[-6537.71485976 -4114.04676964 -4723.80707146 -5513.25087785 -4826.53118913]
2005,-5401.5092147007981,1.2669999599456787,[-7073.1294166  -4519.74431509 -4200.09463083 -5990.43528388 -5224.1424271 ]
2006,-6013.4173504831961,1.313000202178955,[-7369.04658569 -4973.28004066 -5888.34700474 -5890.32088695 -5946.09223437]
2007,-6366.2810948072192,1.2679998874664307,[-7495.75712729 -5317.53813767 -6516.00380787 -6056.93654851 -6445.1698527 ]
2008,-6062.6317280374669,1.3289999961853027,[-6501.97602398 -5685.54392209 -5589.49161874 -6191.9938612  -6344.15321418]
2009,-6396.6620984274114,1.3429999351501465,[-7115.3790639  -5559.04031871 -5561.30823522 -6812.70806174 -6934.87481257]
2010,-6972.4256753708351,1.6060001850128174,[-7495.94347745 -6059.0128703  -6269.77227699 -7741.97845052 -7295.42130158]
2011,-7116.700434636201,1.367999792098999,[-7381.69101537 -6316.12497016 -6158.37800654 -8407.89276635 -7319.41541477]
