Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-2.0347638455689165,1.6519999504089355,[-2.01147564 -2.1426662  -1.82941025 -1.92580527 -2.26446187]
2006,-0.96969553637898864,1.930999994277954,[-1.0309789  -0.71658591 -1.07572444 -1.15662235 -0.86856608]
2007,-0.88895210860175167,1.694000005722046,[-1.02601465 -0.76784794 -0.83915937 -1.06040556 -0.75133302]
2008,-0.81443376937979117,1.6540000438690186,[-0.73456861 -0.72485525 -0.96311599 -0.89845022 -0.75117877]
2009,-0.77624279357153481,1.7260000705718994,[-0.81232975 -0.7360106  -0.76952895 -0.83571197 -0.72763269]
2010,-0.75098575974186044,1.878999948501587,[-0.6447851  -0.60697161 -0.91986775 -0.80003859 -0.78326575]
2011,-0.81382917879543581,1.5509998798370361,[-0.70359264 -0.64477996 -0.92954692 -0.94498284 -0.84624353]
2012,-0.78398267946097611,1.4850001335144043,[-0.69091048 -0.56895589 -0.96044852 -0.87426827 -0.82533025]
2013,-0.76058872296438029,1.7379999160766602,[-0.65355023 -0.58206743 -0.92563008 -0.79611763 -0.84557825]
2014,-0.84510715529036207,1.496999979019165,[-0.72468954 -0.49053208 -1.07591983 -1.10515687 -0.82923745]
