Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8557607682172894,1.3849999904632568,[-2.20340909 -1.41362319 -2.69025641 -1.62       -1.35151515]
2005,-1.8176812161255125,2.4679999351501465,[-2.18365817 -1.89310345 -1.57310345 -1.67647829 -1.76206272]
2006,-1.7173353943855876,1.7200000286102295,[-1.89333333 -1.70428571 -1.63559322 -1.64634828 -1.70711642]
2007,-1.6836870769913843,1.940000057220459,[-1.86703704 -1.80022676 -1.54738916 -1.62939467 -1.57438775]
2008,-1.7095567424307894,2.115000009536743,[-1.87413793 -1.93457143 -1.48742857 -1.72466165 -1.52698413]
2009,-1.7045989283804572,2.072999954223633,[-1.8225876  -1.91323308 -1.51563342 -1.66307692 -1.60846361]
2010,-1.8326879227053066,2.7060000896453857,[-1.97222222 -1.97028986 -1.57254658 -1.86266667 -1.78571429]
2011,-1.8262947730987258,2.3269999027252197,[-1.97222222 -2.         -1.51142857 -1.93591834 -1.71190473]
2012,-1.8901008213654573,1.9190001487731934,[-2.         -1.91098765 -1.59876543 -2.02034286 -1.92040816]
2013,-1.9164824721761033,1.5809998512268066,[-1.90238095 -2.07635659 -1.68550136 -2.06534954 -1.85282392]
2014,-2.0293590756127342,1.3310000896453857,[-2.07094017 -2.05555556 -1.89571429 -2.06515679 -2.05942857]
