Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-2802.4126373019453,1.1549999713897705,[-4205.7969559  -1919.41720049 -2453.0263695  -2560.66700477 -2873.15565585]
2002,-3158.8192473276004,1.3280000686645508,[-4880.26118591 -2191.51680334 -3081.99930164 -2619.61363602 -3020.70530972]
2003,-3266.6312652361266,1.2899999618530273,[-4949.29622237 -2292.70910205 -2974.71613165 -3144.90907542 -2971.5257947 ]
2004,-3505.9035688091776,1.3459999561309814,[-5046.3647425  -2330.75933609 -3759.517714   -3424.46864703 -2968.40740441]
2005,-3722.021691482199,1.6619999408721924,[-5293.40674429 -2369.82951131 -4034.0114288  -3750.61999591 -3162.2407771 ]
2006,-4295.5023569744581,1.815000057220459,[-5377.86080354 -2838.7101115  -4476.8161493  -4510.63625303 -4273.48846751]
2007,-4427.3513780462454,1.5989999771118164,[-4529.66613781 -2841.21124799 -4884.44167298 -5296.86741414 -4584.57041731]
2008,-4368.4649281295151,1.7020001411437988,[-3966.01993024 -2937.85225416 -5017.61248439 -5516.38302262 -4404.45694925]
2009,-4154.2575638515382,1.6089999675750732,[-3074.35879515 -2549.42617326 -4557.6517093  -6141.30332742 -4448.54781413]
2010,-4539.0798028988356,1.8349997997283936,[-3201.65703198 -2879.26235553 -5010.72305501 -6635.20273435 -4968.55383762]
2011,-4558.1166438027713,1.8500001430511475,[-3223.51333312 -2522.49025384 -4402.30281855 -8017.09893046 -4625.17788304]
