Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.8259900844028478,0.2990000247955322,[-4.13086391 -4.74361278 -3.49956743 -2.74354415 -4.01236215]
1961,-3.076103009962337,0.30099987983703613,[-2.81935687 -3.69637922 -3.03170698 -2.8772594  -2.95581258]
1962,-3.1798754905980924,0.3540000915527344,[-3.36742292 -4.06024831 -3.06895278 -2.415032   -2.98772144]
1963,-3.0546954207207109,0.34799981117248535,[-2.90791135 -1.9768279  -3.52543538 -3.18742125 -3.67588122]
1964,-4.7960042279284805,0.3300001621246338,[ -2.97712405  -3.13467969  -3.61065619 -10.53892764  -3.71863356]
1965,-3.1806114494585835,0.3639998435974121,[-2.68969042 -2.83132102 -3.62699828 -3.12948823 -3.62555929]
1966,-3.4685822379996223,0.3280000686645508,[-3.14146452 -2.25635318 -3.18413892 -5.75705174 -3.00390283]
1967,-3.5216608488444394,0.38000011444091797,[-3.04279379 -2.38510045 -3.77634378 -5.71335477 -2.69071146]
1968,-3.3196155382803667,0.3229999542236328,[-2.74659075 -2.94619007 -3.24440859 -4.01852765 -3.64236064]
1969,-3.4071538651301525,0.3689999580383301,[-4.07242294 -2.54335939 -2.85417544 -4.00989277 -3.55591878]
1970,-2.916357915102898,0.6549999713897705,[-3.06942275 -2.40762251 -2.80974781 -3.3134433  -2.9815532 ]
1971,-4.039824116887381,0.565000057220459,[-4.19460989 -3.50468385 -3.99946306 -4.15594399 -4.34441979]
1972,-4.1456139445409423,0.5820000171661377,[-2.950394   -3.16283422 -5.03498925 -5.11625947 -4.46359278]
1973,-3.7585219647483674,0.5759999752044678,[-3.30517287 -3.58348774 -4.63554175 -3.88256839 -3.38583906]
1974,-4.2909420509178187,0.625,[-3.93135757 -4.109504   -4.68182769 -4.28987429 -4.44214669]
1975,-4.1006398643103381,0.628000020980835,[-4.08293001 -3.2618753  -5.22856702 -3.74512876 -4.18469824]
1976,-3.4350068200918473,0.5980000495910645,[-3.52318014 -3.1942054  -3.45061881 -2.66303682 -4.34399293]
1977,-4.0103429632289833,0.6519999504089355,[-3.95550063 -3.35499479 -3.89288348 -4.26559063 -4.58274529]
1978,-3.9454959639959961,0.6410000324249268,[-3.89973066 -3.39269279 -3.87553534 -3.97694864 -4.5825724 ]
1979,-4.8055646714135669,0.5499999523162842,[-5.06448973 -3.30249287 -6.90882757 -3.63478678 -5.11722641]
1980,-3.5702384658926603,0.943000078201294,[-4.94996543 -3.12185118 -3.44899901 -3.42879947 -2.90157724]
1981,-3.6975532007246867,0.7359998226165771,[-4.6128455  -3.46736139 -3.7332776  -2.8567757  -3.81750582]
1982,-3.9049672151322965,0.7230000495910645,[-3.94273987 -3.53021763 -3.54056021 -4.11651289 -4.39480547]
1983,-3.4086104040434493,0.75,[-3.21968386 -2.97232502 -3.47391843 -4.26535466 -3.11177005]
1984,-3.2715002962506778,0.8159999847412109,[-3.70517705 -2.58420889 -3.21890832 -3.21821001 -3.63099721]
1985,-3.2422864193763465,0.877000093460083,[-3.53220792 -3.28646682 -3.51018824 -2.69988813 -3.18268099]
1986,-3.6151085589110465,0.7100000381469727,[-3.63720907 -3.66152268 -3.11129988 -3.87611512 -3.78939604]
1987,-3.7451721941268659,0.8639998435974121,[-3.30454065 -2.67606047 -4.29328471 -5.063871   -3.38810414]
1988,-3.6612254521231655,0.7660000324249268,[-3.40355934 -2.49962873 -5.50800443 -3.22928142 -3.66565334]
1989,-4.1407589363818262,0.7960000038146973,[-3.72068582 -3.04717106 -6.28993363 -3.13211509 -4.51388908]
1990,-4.2215636241547037,1.1140000820159912,[-4.50566514 -3.84849349 -6.34350065 -3.22296534 -3.1871935 ]
1991,-5.1622896554986282,0.9279999732971191,[-5.87546813 -4.51592215 -5.44358417 -4.14564734 -5.83082648]
1992,-4.125935192284933,0.9219999313354492,[-4.95794672 -3.62978056 -4.11592516 -3.16517434 -4.76084917]
1993,-4.0781532003731815,0.9210000038146973,[-3.66898372 -3.00894438 -4.53856614 -3.79690706 -5.3773647 ]
1994,-3.243181940677335,0.9300000667572021,[-3.90003762 -2.23140865 -2.95230351 -3.50012733 -3.63203261]
1995,-3.3119847920385084,1.0859999656677246,[-4.58818038 -3.87538278 -2.86537383 -2.28607383 -2.94491315]
1996,-3.8967602959987291,1.0199999809265137,[-3.00156352 -5.13122815 -5.17761973 -2.5669598  -3.60643028]
1997,-3.1868961700061456,1.002000093460083,[-2.6523777  -3.4671786  -3.9948994  -2.72938959 -3.09063556]
1998,-3.1058828596217447,0.9639999866485596,[-3.1675962  -2.86747281 -3.26710355 -2.56799999 -3.65924174]
