Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-1.9685270809652125,1.4060001373291016,[-2.32780162 -2.19802601 -1.55863973 -1.9339825  -1.82418555]
2006,-0.64746352406240537,1.3569998741149902,[-0.4710003  -0.56793837 -0.7876225  -0.78824547 -0.62251098]
2007,-0.39833576352415367,1.318000078201294,[-0.44013813 -0.43062965 -0.36624583 -0.46377914 -0.29088606]
2008,-0.44016536878653767,1.4449999332427979,[-0.43608319 -0.50198852 -0.44026893 -0.47499988 -0.34748633]
2009,-0.43632121860057688,1.4230000972747803,[-0.39620183 -0.37796854 -0.42525693 -0.54514386 -0.43703494]
2010,-0.4975149629909586,1.7949998378753662,[-0.45481922 -0.5110794  -0.52317081 -0.39662015 -0.60188523]
2011,-0.49266777916139154,1.5180001258850098,[-0.49700451 -0.52776609 -0.53268803 -0.47829091 -0.42758935]
2012,-0.44853470093865927,1.437999963760376,[-0.43861268 -0.4259507  -0.4342383  -0.4188939  -0.52497792]
2013,-0.4356439806664108,1.3940000534057617,[-0.31815941 -0.45115639 -0.44964794 -0.4230044  -0.53625176]
2014,-0.49275738206806874,1.2820000648498535,[-0.55550086 -0.45135956 -0.47662973 -0.52701279 -0.45328397]
