Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-720.69090042749235,1.1740000247955322,[-1045.5127071   -475.4933249  -1013.773856    -549.34240845  -519.33220568]
2002,-510.64699446112172,1.1119999885559082,[-636.53186518 -487.04340378 -663.0230357  -328.80282833 -437.83383931]
2003,-1404.2225452499836,1.1099998950958252,[-1358.37524642  -942.69955093 -1418.35318281 -2522.09641933  -779.58832675]
2004,-822.2156929838136,1.1410000324249268,[ -976.89811385  -562.13550376 -1293.8736697   -760.04592324  -518.12525435]
2005,-792.07717511523811,1.3570001125335693,[-1038.83140398  -704.5675116  -1028.64827905  -805.40927258  -382.92940837]
2006,-729.24619928378581,1.4739999771118164,[ -820.85851406  -509.83982751 -1197.88184687  -719.12180534  -398.52900264]
2007,-961.85609330068507,1.3889999389648438,[ -922.80452389  -932.44393344 -1177.60325941 -1057.13011459  -719.29863517]
2008,-868.09284760358457,1.430999994277954,[-1017.27171961  -514.78610655 -1325.5545237   -939.63370476  -543.2181834 ]
2009,-826.74717275640546,1.3819999694824219,[ -763.69236578  -633.417702   -1250.86496653 -1042.90464309  -442.85618637]
2010,-775.62758057094106,1.6370000839233398,[ -730.34480653  -599.93413349 -1011.33212757 -1040.47583642  -496.05099884]
2011,-738.43252731833695,1.428999900817871,[-623.35147333 -808.51225677 -812.25191593 -946.95043311 -501.09655745]
