Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.3820370025716828,1.1590001583099365,[-5.93825236 -5.29823701 -7.04597924 -6.8758482  -6.75186821]
2005,-10.690774920680386,1.5449998378753662,[-11.67087683  -9.19092235  -8.60425099 -12.27713847 -11.71068597]
2006,-4.4998452638644508,1.383000135421753,[-4.28959876 -3.25011247 -5.34464616 -4.96830702 -4.6465619 ]
2007,-2.2135542311310461,1.371999979019165,[-2.10397798 -2.08910136 -2.13646191 -2.57878188 -2.15944803]
2008,-2.5836211075195203,1.4559998512268066,[-2.4649182  -2.92773527 -2.3836541  -2.53989388 -2.60190409]
2009,-2.1443237607013024,1.4850001335144043,[-2.32474371 -2.44602814 -1.98942021 -2.11454416 -1.84688258]
2010,-2.6243392080548729,1.681999921798706,[-2.06942868 -2.73703838 -2.13971667 -2.65554263 -3.51996967]
2011,-2.4552290612863481,1.558000087738037,[-2.10936492 -2.36803013 -2.68630474 -2.21426525 -2.89818026]
2012,-2.4176976110162389,1.4539999961853027,[-2.2181821  -1.96685532 -2.4448054  -2.3784579  -3.08018734]
2013,-2.2012813507985682,1.4040000438690186,[-2.06240664 -2.23585001 -2.14677338 -2.13916817 -2.42220857]
2014,-2.3501093643202369,1.3529999256134033,[-2.20823146 -2.18761011 -2.25312367 -2.54892184 -2.55265975]
