Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-7.3102141676299839,1.238999843597412,[-7.20383044 -8.35597137 -8.50346545 -6.22008911 -6.26771447]
2005,-9.0591142946354921,1.5329999923706055,[ -9.53367861  -8.22276099  -8.72799833 -10.30395436  -8.50717919]
2006,-8.2432183783293596,1.6319999694824219,[-8.68075835 -6.87693322 -9.68653976 -9.22491179 -6.74694876]
2007,-7.4038027924606968,1.4220001697540283,[-7.50628679 -6.22559546 -8.26160571 -9.47111572 -5.55441028]
2008,-7.3675432877264111,1.444000005722046,[-7.39919328 -7.09120065 -7.67428521 -8.68785683 -5.98518047]
2009,-7.1645994685803647,1.4659998416900635,[-6.745288   -7.09664747 -7.47094482 -8.76576015 -5.74435689]
2010,-6.9637109980792911,1.8289999961853027,[-6.68635379 -6.95207169 -7.02291655 -7.72499908 -6.43221387]
2011,-7.5536566544660406,1.562999963760376,[-6.61413551 -7.1711294  -8.53493539 -8.49293504 -6.95514794]
2012,-7.4795872813472215,1.3580000400543213,[-6.73693425 -7.51051967 -7.67148887 -8.24445259 -7.23454103]
2013,-7.0751904355030861,1.49399995803833,[-7.282301   -6.84843317 -6.64534853 -7.97670236 -6.62316711]
2014,-7.9609995271220937,1.3020000457763672,[-7.2566133  -7.2410945  -7.61543313 -9.39617456 -8.29568215]
