Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-801.47641925375535,1.069000005722046,[-1070.55553447  -450.29649278 -1049.78757833  -621.55846565  -815.18402505]
2002,-479.7025278430242,1.1349999904632568,[-549.8299242  -305.95637241 -687.03573374 -315.05460192 -540.63600694]
2003,-1587.9508792355705,1.1000001430511475,[-1668.77309792  -960.38342718 -1535.09945928 -2813.81827605  -961.68013574]
2004,-929.95074376803404,1.1129999160766602,[ -777.19439016  -585.89818312 -1547.10442631  -887.62134596  -851.9353733 ]
2005,-918.48561984384469,1.38100004196167,[-1081.62184958  -810.86553501 -1184.89620964  -831.29094596  -683.75355902]
2006,-677.757156861471,1.3469998836517334,[-765.78431436 -444.33738906 -878.36827443 -705.1353938  -595.16041266]
2007,-1017.9770286942618,1.3960001468658447,[-1001.04350838  -944.11307044 -1201.94227946 -1123.45255943  -819.33372576]
2008,-879.10550575117145,1.4249999523162842,[-1008.21090836  -663.84565539 -1104.59403907  -921.63327344  -697.24365249]
2009,-1051.535291385964,1.4570000171661377,[ -880.76790847  -972.20803932 -1352.19742508 -1229.16301083  -823.34007323]
2010,-713.0631156666276,1.6489999294281006,[-563.03750515 -586.35026937 -874.55344639 -887.46207743 -653.91228   ]
2011,-829.98901523080735,1.4779999256134033,[-517.47873788 -746.87536125 -948.77164502 -950.32626638 -986.49306562]
