Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-9.4156222977769168,0.9149999618530273,[ -9.9195549   -9.05114626 -10.00970039  -9.85317515  -8.24453479]
1998,-8.2017391435125866,0.994999885559082,[-8.30470176 -9.46936784 -7.30495875 -7.63209877 -8.2975686 ]
1999,-8.6119275755377309,0.9470000267028809,[-8.54164063 -8.96622358 -8.81241254 -9.68183545 -7.05752567]
2000,-8.2806891049212865,1.182999849319458,[-9.35623185 -8.46664199 -7.93574459 -9.32818134 -6.31664576]
2001,-8.216008934163316,1.1670000553131104,[-9.42062628 -8.29220177 -8.91720419 -8.30207103 -6.14794141]
2002,-7.989529174380567,1.1459999084472656,[-9.98165285 -7.16305039 -7.33117829 -7.70223428 -7.76953006]
2003,-7.4878291915919659,1.2650001049041748,[-9.33299089 -6.62814232 -7.83226839 -6.78633212 -6.85941225]
2004,-6.9225825388068305,1.1449999809265137,[-8.00776612 -6.90649848 -6.17136454 -7.43722047 -6.09006308]
2005,-6.7335259596288122,1.4539999961853027,[-7.81723149 -6.79412505 -5.71228298 -7.2044694  -6.13952087]
2006,-6.7965480216566423,1.4839999675750732,[-7.33831366 -5.89022468 -7.71637    -6.44797351 -6.58985826]
2007,-7.3321361264851905,1.4730000495910645,[-8.54918363 -6.42234186 -7.25715491 -7.24999278 -7.18200745]
2008,-7.5008824806222787,1.4950001239776611,[-8.6003267  -6.79652969 -7.59730707 -7.7451413  -6.76510764]
2009,-6.9203013253579924,1.5759999752044678,[-7.89313574 -6.43201975 -7.1613765  -7.30933572 -5.80563892]
2010,-7.1764382827074957,1.7799999713897705,[-8.60952397 -6.70117673 -7.36801057 -7.11917622 -6.08430392]
2011,-7.4476325332303857,1.5149998664855957,[-8.89843133 -6.83733592 -7.78865905 -7.38509481 -6.32864155]
2012,-7.326018040161455,1.4520001411437988,[-8.50500048 -6.89467341 -6.83025964 -6.77017668 -7.62997999]
2013,-6.8194182794787466,1.5149998664855957,[-7.61221364 -6.99104879 -6.05853154 -7.20480574 -6.23049168]
2014,-6.4764532320382742,1.3640000820159912,[-7.01816161 -6.78328708 -6.01047056 -6.42522265 -6.14512426]
