Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.84837529769329323,1.1569998264312744,[-0.8703966  -1.12025201 -0.62839957 -0.97120182 -0.65162649]
2005,-0.99931278160555581,1.3640000820159912,[-1.04338025 -1.0023749  -1.1422341  -0.95790467 -0.85066998]
2006,-0.65719204587642799,1.440000057220459,[-0.53605575 -0.59335669 -0.72950849 -0.76377792 -0.66326137]
2007,-0.423975024900339,1.4559998512268066,[-0.46060112 -0.46115813 -0.40657773 -0.48980502 -0.30173312]
2008,-0.45328290912499458,1.3430001735687256,[-0.45537684 -0.5170814  -0.46320718 -0.48730288 -0.34344623]
2009,-0.46413259666885692,1.4059998989105225,[-0.46895991 -0.44672559 -0.42692261 -0.51691028 -0.46114459]
2010,-0.52281077546547716,1.7070000171661377,[-0.47274422 -0.49471439 -0.55605824 -0.5057344  -0.58480263]
2011,-0.51673650764641721,1.502000093460083,[-0.50032019 -0.5851172  -0.57857415 -0.46184551 -0.45782549]
2012,-0.49998584792643996,1.4259998798370361,[-0.46788573 -0.52353533 -0.45908638 -0.43595719 -0.6134646 ]
2013,-0.48924558398446322,1.4070000648498535,[-0.35709247 -0.50893224 -0.47250748 -0.45439592 -0.6532998 ]
2014,-0.53847312025771044,1.3299999237060547,[-0.52551953 -0.54174794 -0.53356326 -0.50685676 -0.58467811]
