Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-5.0977199295686253,0.440000057220459,[-4.03882645 -8.1365076  -5.43396266 -3.47285925 -4.40644369]
1961,-4.2546940380762832,0.36699986457824707,[-3.06795371 -5.426983   -5.56683992 -3.36205586 -3.8496377 ]
1962,-4.32671195989011,0.38700008392333984,[-3.43487037 -7.18825097 -5.54412681 -2.45804764 -3.00826401]
1963,-3.443110680009057,0.41100001335144043,[-3.15043003 -2.42464531 -5.36332257 -2.98204663 -3.29510887]
1964,-7.3169447199803184,0.3209998607635498,[ -4.7009457   -7.32180031  -9.0708797  -10.89688384  -4.59421404]
1965,-3.4967883565026945,0.35000014305114746,[-2.8794782  -4.34230131 -3.55684148 -2.84903612 -3.85628467]
1966,-4.5098873115317506,0.31800007820129395,[-3.09778602 -4.48314629 -6.18986291 -5.58201815 -3.19662318]
1967,-5.6108449946566781,0.309999942779541,[-4.35424176 -5.54157106 -8.27025971 -5.71100061 -4.17715184]
1968,-7.1648553258433498,0.3409998416900635,[ -2.93977621 -21.85287759  -3.06080809  -3.7969459   -4.17386885]
1969,-7.474598280596604,0.33500003814697266,[ -3.79833078 -22.99115786  -2.93002284  -3.88992373  -3.7635562 ]
1970,-5.3504640581027889,0.5659999847412109,[ -3.12775366  -2.73592902 -14.46014372  -3.26825365  -3.16024023]
1971,-4.7986628782236114,0.5659999847412109,[-4.2338101  -3.97531857 -6.97019986 -4.03607908 -4.77790678]
1972,-8.6617153401610505,0.5590000152587891,[ -3.43366234  -9.95714293 -20.63716488  -4.86574229  -4.41486427]
1973,-5.4526926331491641,0.5470001697540283,[-3.55076031 -4.87978015 -9.78479533 -4.33118354 -4.71694384]
1974,-7.2483715774868331,0.5539999008178711,[ -4.45199745  -4.45135535 -18.50616509  -4.16416476  -4.66817523]
1975,-6.0637346267848349,0.5980000495910645,[ -4.97009519  -5.85014807 -10.47887608  -4.02956402  -4.98998977]
1976,-4.7572455024083222,0.568000078201294,[-4.09276183 -5.13674497 -7.36338266 -2.97668605 -4.21665201]
1977,-4.5391998378119789,0.5339999198913574,[-4.48539629 -3.69056476 -5.92840496 -4.20322912 -4.38840406]
1978,-4.6318150780476568,0.5499999523162842,[-4.1527139  -3.86556209 -6.17315744 -4.22633705 -4.74130491]
1979,-9.1922668853603149,0.5399999618530273,[ -5.15341324  -5.11041317 -27.1798323   -3.73699114  -4.78068458]
1980,-4.6242559460816004,0.8070001602172852,[-5.01522927 -3.29420626 -8.32948433 -3.61663033 -2.86572953]
1981,-6.2990965985552538,0.6449999809265137,[ -4.60025446  -4.03435489 -16.09902573  -2.81034808  -3.95149983]
1982,-4.3567595212505896,0.6619999408721924,[-3.48304897 -5.28091753 -5.53501163 -3.93597879 -3.54884068]
1983,-3.7923125601208243,0.6619999408721924,[-3.32653232 -3.85754973 -4.62066445 -4.02708792 -3.12972838]
1984,-3.8547047643273809,0.7049999237060547,[-3.55269808 -3.96778705 -4.89890042 -2.95022713 -3.90391113]
1985,-3.8745820346724642,0.8080000877380371,[-3.69028569 -5.23060363 -4.51327275 -2.75462859 -3.18411952]
1986,-4.0571931074393657,0.6809999942779541,[-3.74420547 -3.6787331  -5.53174759 -3.62433144 -3.70694794]
1987,-5.190743437378706,0.7139999866485596,[-3.6669372  -2.99551076 -9.98765074 -4.81910642 -4.48451208]
1988,-5.5208600548383879,0.7829999923706055,[ -3.60552258  -3.43201924 -13.21252804  -3.72597549  -3.62825492]
1989,-5.1069554348894943,0.7140002250671387,[ -3.93836253  -3.34318395 -11.30761674  -2.66672764  -4.27888632]
1990,-5.4315850040081504,0.9589998722076416,[-4.41061611 -5.12807889 -9.31454408 -3.59682678 -4.70785916]
1991,-6.4175784060946501,0.7750000953674316,[ -5.84086112  -5.63778284 -10.16480196  -5.2969211   -5.14752501]
1992,-5.1605056604767645,0.8580000400543213,[-5.22772391 -4.01976351 -7.63329685 -4.16036763 -4.7613764 ]
1993,-5.1313481987489,0.8329999446868896,[-4.37617419 -3.50718622 -7.20841531 -5.34382282 -5.22114245]
1994,-4.1303432798522808,0.8220000267028809,[-4.48562045 -2.49998952 -6.57249295 -3.49576139 -3.5978521 ]
1995,-4.4722394532282692,0.9930000305175781,[-4.64026932 -4.46698699 -4.07952803 -3.5124975  -5.66191542]
1996,-5.2798827084593816,0.9039998054504395,[-4.8653218  -5.56134079 -6.89997907 -4.39337977 -4.67939211]
1997,-3.4493397731986959,0.8840000629425049,[-2.79744472 -3.47797168 -4.85605476 -2.87614594 -3.23908177]
1998,-3.4915358066698281,0.9279999732971191,[-3.61432143 -2.72286836 -4.870404   -2.65849948 -3.59158575]
1999,-3.1676476753210965,0.9660000801086426,[-2.97669883 -2.48824547 -3.9866996  -2.90782022 -3.47877425]
2000,-3.4881769126797479,1.2000000476837158,[-3.07036566 -2.83411447 -4.41441004 -2.69500974 -4.42698466]
2001,-3.1307049281307568,1.054999828338623,[-3.12191465 -3.13647664 -3.47780228 -2.32082077 -3.5965103 ]
2002,-3.5508692887626623,1.061000108718872,[-3.01705051 -3.32200689 -5.5878182  -2.44434553 -3.3831253 ]
2003,-3.6158780811430313,1.069000005722046,[-3.33213938 -3.2694096  -4.6388213  -3.583084   -3.25593613]
2004,-3.0818836979559938,1.125,[-3.26469115 -2.83246698 -4.47499936 -2.37683086 -2.46043015]
2005,-3.2096254191543778,1.3870000839233398,[-3.68266956 -3.45719496 -3.32496504 -2.60670447 -2.97659307]
2006,-3.2615830692773065,1.4109997749328613,[-4.39814529 -3.07981808 -3.85322854 -2.15921286 -2.81751059]
2007,-2.9235693965608411,1.380000114440918,[-2.86490921 -2.82868754 -3.13523744 -2.52925621 -3.25975657]
2008,-3.536994801206228,1.4140000343322754,[-2.88010749 -2.38797449 -6.77635744 -2.52075043 -3.11978415]
2009,-2.863910185051278,1.4479999542236328,[-2.94630215 -2.56314499 -4.49476212 -1.73134381 -2.58399786]
2010,-3.5557088958612568,1.6589999198913574,[-2.74085769 -3.0298287  -5.10585149 -3.50017651 -3.40183011]
2011,-4.2514052814649244,1.4240000247955322,[-2.88145604 -4.38573373 -7.22791743 -3.04821459 -3.71370463]
2012,-2.5108812642586082,1.4690001010894775,[-2.79050379 -2.2233784  -2.74418592 -1.82745945 -2.96887876]
2013,-2.2266085491062682,1.3469998836517334,[-1.99050738 -2.71337152 -2.63897775 -2.04141169 -1.7487744 ]
