Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-10.15718267388311,0.875,[-11.18049248  -9.53638397 -11.29083907 -10.5053864   -8.27281145]
1998,-5.8060076216833405,1.0220000743865967,[-6.49874036 -5.62899085 -6.0737943  -4.89859565 -5.92991695]
1999,-5.0143240229532955,1.0349998474121094,[-5.95684107 -4.381434   -5.1595041  -5.52878575 -4.04505519]
2000,-5.5504986379796115,1.2470002174377441,[-6.80377976 -5.24831978 -5.45489836 -5.86459361 -4.38090168]
2001,-5.2685779614886883,1.1399998664855957,[-6.5880293  -5.11666418 -5.83904566 -4.65946989 -4.13968077]
2002,-5.7632761668909822,1.249000072479248,[-6.60754164 -4.51168827 -5.71499346 -6.49314024 -5.48901722]
2003,-4.8844891502581778,1.3599998950958252,[-5.74355567 -3.65808997 -4.99642286 -4.03839864 -5.98597862]
2004,-3.871185896051125,1.1619999408721924,[-4.30691989 -3.43798802 -3.41442665 -3.93438919 -4.26220574]
2005,-4.021637787292712,1.4769999980926514,[-4.45631332 -3.1593135  -4.0758755  -3.99788593 -4.41880069]
2006,-4.6124338457679803,1.445000171661377,[-4.93453564 -3.30146142 -4.99401998 -4.05692142 -5.77523076]
2007,-4.3298108222003222,1.4459998607635498,[-5.16346679 -3.35304312 -3.79136373 -4.51345457 -4.82772589]
2008,-3.9919593497596084,1.5090000629425049,[-4.28097201 -3.54022872 -4.12900623 -4.0738764  -3.93571338]
2009,-3.6482469791746097,1.5260000228881836,[-4.22931065 -2.61343117 -3.49927471 -4.16248581 -3.73673255]
2010,-4.3748961057182347,1.7190001010894775,[-5.81422102 -3.26861472 -4.38718687 -3.80090396 -4.60355395]
2011,-4.4035440602656326,1.5729999542236328,[-4.78990892 -3.50484333 -4.89058523 -4.17095625 -4.66142656]
2012,-3.8863804777312749,1.5079998970031738,[-3.81112815 -3.13199472 -4.01503956 -3.89170404 -4.58203592]
2013,-3.6045548104531377,1.561000108718872,[-4.03165792 -2.63876865 -3.32979563 -3.97260598 -4.04994587]
2014,-3.5750586673020401,1.4110000133514404,[-3.9666583  -2.73839153 -3.53043901 -3.98185803 -3.65794647]
