Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.36174008478486,1.0789999961853027,[-1.12390764 -1.20142649 -1.71357852 -1.31085223 -1.45893554]
2005,-1.2437424088118216,1.4220001697540283,[-1.05683402 -1.18392034 -1.25443769 -1.40978808 -1.31373191]
2006,-0.70695135343135673,1.367999792098999,[-0.71853935 -0.64285452 -0.6918274  -0.76259037 -0.71894512]
2007,-0.50601022509435234,1.439000129699707,[-0.54746195 -0.53893502 -0.52067975 -0.50221832 -0.42075608]
2008,-0.50242579828644018,1.4240000247955322,[-0.30641818 -0.49112005 -0.65425635 -0.55528759 -0.50504683]
2009,-0.44158163528849742,1.4279999732971191,[-0.40083598 -0.49628484 -0.40975696 -0.47153005 -0.42950035]
2010,-0.5251054791469677,1.7160000801086426,[-0.35684243 -0.44973585 -0.65114106 -0.52412932 -0.64367873]
2011,-0.57677455762465768,1.5439999103546143,[-0.45995717 -0.44851692 -0.62813581 -0.64585898 -0.70140391]
2012,-0.487348147231146,1.4159998893737793,[-0.36962709 -0.41975337 -0.6070964  -0.48928003 -0.55098385]
2013,-0.46890691853785782,1.3969998359680176,[-0.4186594  -0.36777165 -0.58949815 -0.4254324  -0.54317298]
2014,-0.53919031558560271,1.3430001735687256,[-0.4269025  -0.32266317 -0.65137965 -0.73144297 -0.56356329]
