Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-181.76355703463764,0.3229999542236328,[-217.30017475 -172.98182445 -207.94221625 -148.14412863 -162.44944109]
1961,-462.34456762709596,0.2990000247955322,[-578.07133699 -449.58920598 -416.88821018 -468.83805659 -398.3360284 ]
1962,-491.08692694027866,0.2990000247955322,[-591.75212358 -492.50929685 -453.07198077 -499.47211468 -418.62911882]
1963,-546.31486251260617,0.31599998474121094,[-649.25135434 -549.34970799 -516.60349052 -552.63245428 -463.73730545]
1964,-623.62237106880752,0.2999999523162842,[-712.67962821 -580.08597101 -652.2257149  -632.45429245 -540.66624877]
1965,-306.42387288764161,0.30700016021728516,[-312.39773073 -234.40883126 -378.27997286 -296.79769286 -310.23513674]
1966,-712.78858565471262,0.34200000762939453,[-822.18965468 -609.12781173 -781.04974091 -680.21113441 -671.36458654]
1967,-732.29158803268024,0.3059999942779541,[-858.6550747  -628.2753289  -760.6101484  -686.59309736 -727.3242908 ]
1968,-798.01150086597931,0.3169999122619629,[-939.98849453 -687.47291268 -812.66200759 -769.63067791 -780.30341161]
1969,-1022.9863771694261,0.3190000057220459,[-1001.68189952  -857.20426755 -1390.34436383  -900.51915646  -965.18219849]
1970,-489.11778678470836,0.5280001163482666,[-472.79863303 -390.87298803 -740.76611951 -446.58894441 -394.56224894]
1971,-797.74340352848503,0.5189998149871826,[ -690.80093717  -569.0034133  -1314.17357892  -684.91119749  -729.82789077]
1972,-966.17556422443818,0.5300002098083496,[ -822.35178385  -693.95622102 -1665.25621084  -795.67795311  -853.63565229]
1973,-1392.7652713590815,0.5689997673034668,[-1191.53329314  -998.33432904 -2197.97179639 -1408.40989881 -1167.57703943]
1974,-1730.9001574675535,0.5260000228881836,[-2052.58670203 -1141.45408503 -2413.06378104 -1562.49877837 -1484.89744086]
1975,-1648.4554921132403,0.5550000667572021,[-2145.05150867 -1171.79187138 -2072.42833832 -1556.58733091 -1296.41841129]
1976,-1757.8073958013854,0.562999963760376,[-2211.93433246 -1404.95258417 -2115.40580058 -1656.90764582 -1399.83661598]
1977,-1887.8195313572814,0.5090000629425049,[-2229.86651864 -1455.03817375 -2489.90005633 -1790.34688107 -1473.94602699]
1978,-2314.8770570003335,0.5369999408721924,[-2830.37400771 -1585.7433733  -3084.87381598 -2293.48639857 -1779.90768945]
