Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-20.147499999999997,0.8530001640319824,[-20.60294118 -24.34705882 -16.5        -22.6875     -16.6       ]
1998,-18.652763863364768,0.9179999828338623,[-20.         -24.02433314 -15.43832565 -17.44591237 -16.35524815]
1999,-19.650040362233291,1.0049998760223389,[-21.39742459 -22.03464394 -17.02401563 -21.05882353 -16.73529412]
2000,-19.598126225117721,1.3040001392364502,[-20.71111111 -22.29259225 -18.11111077 -20.41111111 -16.46470588]
2001,-18.940798672627743,1.003999948501587,[-21.43999039 -20.3031809  -18.41000601 -17.64665465 -16.90416141]
2002,-17.801938243376917,1.0420000553131104,[-19.92349575 -20.68195905 -16.01185268 -17.18032855 -15.21205519]
2003,-16.847611456490807,1.0409998893737793,[-19.4984126  -20.35744886 -14.12000206 -16.75625304 -13.50594073]
2004,-15.884182864719318,1.0490000247955322,[-17.9672453  -18.64913462 -14.83083553 -15.96950092 -12.00419795]
2005,-15.766179446750311,1.3650000095367432,[-17.66309677 -18.43103717 -15.59124022 -15.42783969 -11.71768338]
2006,-15.390758838880032,1.2960000038146973,[-16.61813104 -18.26389923 -14.22229101 -15.09776686 -12.75170606]
2007,-15.936131986967307,1.3350000381469727,[-17.25428885 -18.79449286 -14.01379369 -15.90917583 -13.70890871]
2008,-15.765440709674815,1.4129998683929443,[-17.94679447 -18.15505766 -13.46199848 -16.31113068 -12.95222227]
2009,-15.404127504062791,1.4260001182556152,[-17.80546533 -17.08154788 -13.22021503 -16.66885212 -12.24455716]
2010,-15.39026249199377,1.554999828338623,[-18.5540263  -17.09208529 -13.24760029 -16.2462342  -11.81136639]
2011,-15.071121386253836,1.3970000743865967,[-17.59858514 -16.30570247 -13.47754963 -15.21842195 -12.75534774]
2012,-15.518991508429034,1.3580000400543213,[-17.49084136 -16.71277196 -14.07523798 -15.3193356  -13.99677064]
2013,-15.3721773159359,1.312999963760376,[-17.30484196 -16.65316416 -12.43483919 -16.44100939 -14.02703189]
2014,-15.195513684533097,1.2330000400543213,[-15.94529097 -17.32756736 -13.03448057 -16.2075246  -13.46270492]
