Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.86648983327813556,1.181999921798706,[-1.19996287 -1.01747207 -0.61164725 -0.9165361  -0.58683089]
2005,-0.92016932423894637,1.445000171661377,[-0.98018717 -0.89128195 -0.93243227 -0.91987733 -0.8770679 ]
2006,-0.73707700996121561,1.5319998264312744,[-0.67141684 -0.67913735 -0.77489982 -0.80854174 -0.7513893 ]
2007,-0.60298537010312747,1.4179999828338623,[-0.57636675 -0.63040442 -0.63389048 -0.71100462 -0.46326059]
2008,-0.58289387209080001,1.4520001411437988,[-0.53559549 -0.5905906  -0.69900518 -0.62517322 -0.46410487]
2009,-0.61246245737612992,1.5209999084472656,[-0.64225644 -0.54736657 -0.57239036 -0.7403354  -0.55996352]
2010,-0.59137081602889585,1.7850000858306885,[-0.51749638 -0.56477158 -0.66218319 -0.60140265 -0.61100028]
2011,-0.54467286716554819,1.5349998474121094,[-0.55627712 -0.62027506 -0.59246288 -0.52001561 -0.43433367]
2012,-0.56700732924155761,1.4940001964569092,[-0.56205528 -0.57855147 -0.52752524 -0.54686495 -0.6200397 ]
2013,-0.59968424061169034,1.4499998092651367,[-0.51985509 -0.62452808 -0.61907521 -0.55648629 -0.67847653]
2014,-0.63704169940788336,1.4940001964569092,[-0.60414096 -0.55153793 -0.59648062 -0.67483532 -0.75821367]
