Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.0617573347300118,1.0750000476837158,[-6.33079844 -4.70468074 -6.82462817 -6.19455751 -6.25412181]
2005,-8.8044028578559299,1.3429999351501465,[ -8.42120838  -7.48330529  -9.31754051 -10.42577126  -8.37418885]
2006,-4.2447303107489702,1.2969999313354492,[-4.11247726 -2.97072493 -5.40851931 -4.63497498 -4.09695507]
2007,-2.2135542311310461,1.2999999523162842,[-2.10397798 -2.08910136 -2.13646191 -2.57878188 -2.15944803]
2008,-2.5836211075195217,1.3530001640319824,[-2.4649182  -2.92773527 -2.3836541  -2.53989388 -2.60190409]
2009,-2.1443237607013024,1.4219999313354492,[-2.32474371 -2.44602814 -1.98942021 -2.11454416 -1.84688258]
2010,-2.5923597922357997,1.6170001029968262,[-2.08728242 -2.50991216 -2.16415772 -2.68046389 -3.51998276]
2011,-2.4552112733704612,1.4219999313354492,[-2.10936493 -2.36805518 -2.68630474 -2.21414496 -2.89818657]
2012,-2.4140433424280796,1.3799998760223389,[-2.20565734 -1.96428447 -2.44162966 -2.3784579  -3.08018734]
2013,-2.2012813507985678,1.3630001544952393,[-2.06240664 -2.23585001 -2.14677338 -2.13916817 -2.42220857]
2014,-2.350109364320236,1.25,[-2.20823146 -2.18761011 -2.25312367 -2.54892184 -2.55265975]
